pair_id,ESP,SHIWILU
P02082,Solo pruébatela.,LATAKER'SA'
P02083,Sigue sonriendo.,YAMERLADAPER'I'LA
P02084,Siempre ríe.,NERPI'PU' YAMER'KER
P02085,Seguí practicando.,TUPITULEK INPALERIAMU
P02086,Sigue practicando.,TUPITER' INPALERIAN
P02087,Sigan practicando.,TUPITUKU' INPALERIANMA'
P02088,Déjame llevarlo.,TA'ITULA'U EKPE'CHEK
P02089,Déjame averiguarlo.,TA'ITULA'U LEK'TECHEK
P02090,Déjame arreglarlo.,TA'ITULA'U TEKDIPERECHEK
P02091,Déjame sentarme.,TA'ITULA'U DU'ECHEK
P02092,Hagámoslo ahora.,NU'TAWA' IPA'LA
P02093,Primero comamos.,NANENTU WERANWA'
P02094,Comamos sushi.,KA'AWA' SUSHI
P02095,Remontemos barriletes.,A'PENU'WA' BARRILETES
P02096,Remontemos cometas.,A'PENU'WA' COMETAS
P02097,Volemos cometas.,A'PENU'WA' COMETAS
P02098,Olvidémoslo.,PINANER'AWA'
P02099,Llevémonos bien.,IN'EKPA'WA' MUSU'
P02100,Emborrachémonos.,LUPER'AWA'
P02101,Curémonos.,INLULEN'AWA'
P02102,Alistémonos.,INSEKDIPERAWA'
P02103,Descansemos aquí.,NERIAWA' ASEK
P02104,Quedémonos acá.,LLIA'AWA' ASEK
P02105,Paremos aquí.,WANERAWA' ASEK
P02106,Esperemos aquí.,WATENDAWA' ASEK
P02107,Achícalo.,DE'A'MERKER'
P02108,¡Haz ruido!,¡A'ILLINKER'!
P02109,¡Feliz Navidad!,¡U'CHIMU ÑIÑUDUKER!
P02110,Nadie respondió.,ÑIDEN NA'PICHI'ÑI
P02111,Coge una.,MAKER' ALA'SA'
P02112,Repítemelo.,ITUNUNTA'U
P02113,Mándemelos.,A'UKTU'U
P02114,Ella desapareció.,NANA WER'LLI
P02115,Lo abofeteó.,LLIAKA'UK ENKA'LINA
P02116,Es brasileña.,BRASHIKA NUKA'A 
P02117,Siéntate derecho.,CHEKSU' DU'KER'
P02118,Siéntese recto.,CHEKSU' DU'KER'
P02119,Alguien llamó.,DENIPA' PEKLU'TULLI
P02120,Alguien tosió.,DENIPA' CHINKU'LLI
P02121,Cógelo todo.,MAKER' IÑER'
P02122,Es dudoso.,LATEK'INPU'SU' NUKA'A
P02123,Es falso.,TUMU' NUKA'A
P02124,Hay reglas.,ÑAPALLI LA'LA'LUSA'
P02125,Son lindos.,U'CHIMUSHALA NUKER'KA
P02126,Están amarillos.,SHA'PI'SU'SA' ÑAPALLINA
P02127,Son amarillas.,SHA'PI'SU'SA' NUKER'KA
P02128,Cenaron.,WERAÑINA'
P02129,Ellos cenaron.,NAWA' WERAÑINA'
P02130,Me engañaron.,TUMU'TULLINER'KU
P02131,Me ignoraron.,LUWER'CHI'ÑINER'KU
P02132,Viven allá.,NANEK NANPIPALLINA'
P02133,Parecen felices.,LLI'TULLINA' MUSU'
P02134,Me ataron.,TENPU'LLINERKU'
P02135,Lo entendieron.,LACHEK'LLINA'
P02136,Estaban listos.,INSEKDIPERPI ÑAPAWIÑINA'
P02137,Estaban equivocados.,ÑAPAWIÑINA' PEKTUNSU'
P02138,Me matarán.,DEI'TECHUNER'KU
P02139,Les gustará.,IYATECHUNA'
P02140,Responderán.,NA'PITECHUNA'
P02141,Están discutiendo.,INYUTAPALLINA'
P02142,Son correctos.,TEKINCHILUSA' NUKER'KA
P02143,Son primos.,I'INLUSA' NUKER'KA
P02144,Están bailando.,LANSA'PALLINA'
P02145,Son amigos.,EKUANLUSA' NUKER'KA
P02146,Están celosos.,A'PISADATUTEKLUSA' ÑAPALLINA'
P02147,Están casados.,SADASU' ÑAPALLINA'
P02148,Son hermanas.,KAIKUALUSA' NUKER'KA
P02149,Son especiales.,U'CHIMUINCHILUSA' NUKER'KA
P02150,Están conmigo.,KUALEK ÑAPALLINA'
P02151,Están trabajando.,SAKA'TAPALLINA'
P02152,Tom aceleró.,TOM NAKUSU' A'TEKA'LLI
P02153,Tom desapareció.,TOM WER'LLI
P02154,Tomás entiende.,CHUMA LACHEK'LLI
P02155,Tom recordará.,TOM LLI'INUTECHU
P02156,Lava todo.,PAMUER' IÑER'
P02157,Mira cuidadosamente.,LLI'KER' UTI'LAKLA
P02158,Somos profesores.,A'LEK'TUTEK'LUSA' NUKA'KAWA'
P02159,Comimos juntos.,WERANEKWA' KENMU'LEK
P02160,Podemos ayudarte.,YENNITULEK'WA' KATU'PA'A'KIK
P02161,Podemos ayudarlos.,YENNITULEK'WA' KATU'PA'A'KAWAK
P02162,Cerramos temprano.,SHAMPASIK UNKU'TULEKWA'
P02163,Tenemos visita.,A'ÑAPALEKWA' DA'LUSA'
P02164,Hicimos waffles.,NU'TULEKWA'  WAFFLES
P02165,Deberíamos ganar.,KANA'TA'KAWA'SU' ÑAPALLI
P02166,Compartimos ideas.,A'NAÑIWA' LLI'INULUSA'
P02167,Hablamos francés.,LUMPALLIDEK FRANCES
P02168,Estudiamos francés.,ÑINCHITAPALLIDEK FRANCES
P02169,Andamos mucho.,DEK'KUNTAPALLIDEK' WAPU'
P02170,Queremos ayudar.,YAKATU'PA'LLIDEK
P02171,Queremos saber.,YAÑINCHITULLIDEK
P02172,Queremos hablar.,YALUNÑIDEK
P02173,Queremos votar.,YADEKLLIDEK
P02174,Éramos amigos.,EKUANÑIWIÑIDEK
P02175,Estábamos hablando.,LUMPAWIÑIDEK
P02176,Seremos asesinados.,DEI'TECHUNER'KUDEK
P02177,Los detendremos.,TU'NEK'ECHIDEK
P02178,Estamos disponibles.,INAPI ÑAPALLIDEK
P02179,Estamos seguros.,MUSU'LU'UKPI ÑAPALLIDEK
P02180,Estamos escuchando.,LAUK'TAPALLIDEK
P02181,Estamos organizados.,MUMUSU' ÑAPALLIDEK
P02182,Somos prisioneros.,SIPUK'ÑAPALLIDEK
P02183,Estamos satisfechos.,SAKEKSU' ÑAPALLIDEK
P02184,Estamos separados.,YAMPU'SU' ÑAPALLIDEK
P02185,Tenemos esos.,NANADAPER A'ÑAPALLIDEK
P02186,Los perdimos.,A'WER'LLIDEK
P02187,¿Estabas llorando?,¿WELLIEK'APAWINA?
P02188,¿Qué dijo?,¿MA'TULLI?
P02189,¿Qué hiciste?,¿MA'NEN'NU'TULA?
P02190,¿Qué falta?,¿MA'NENPAWANPALLI?
P02191,¿Cuándo acabó?,¿ENPI'TA'WANTULLI?
P02192,¿Cuándo correrás?,¿ENPI'TEKE'CHU?
P02193,¿Quien ayudó?,¿DEN'KATU'PA'TULLI?
P02194,¿Quién contribuyó?,¿DEN'KATU'PA'TULLI?
P02195,Escribe algo.,LLINSE'CHER' MANEN'UNTA'
P02196,Anota eso.,LLINSER'KER' NANA
P02197,Anoten eso.,LLINSER'KU' NANA
P02198,Anota esto.,LLINSER'KER' ASU'
P02199,Anote esto.,LLINSER'KER' ASU'
P02200,Anoten esto.,LLINSER'KU' NANA
P02201,Me traicionaste.,WA'DANPILAPILUN
P02202,Nos traicionaste.,WA'DANPILAPILUNDEK
P02203,Nos engañaste.,TUMU'TULUNDEK
P02204,Puedes entrar.,YENNITULADA'A'MAK
P02205,Puedes decírnoslo.,YENNITULA WINTA'MUDEK
P02206,Pareces triste.,LLI'TULA WE'INUTUSU'
P02207,Deberías descansar.,NERIA'MASU' ÑAPALLI
P02208,Deberían quedarse.,LLIA'A'MAMASU' ÑAPALLI
P02209,Tú dormías.,KENMA WICHI'WINA'
P02210,Ustedes dormían.,KENMAMA' WICHI'WINAMA'
P02211,Mejor vete.,A'PIMUECHU PAKER'
P02212,Te perderás.,WER'ECHU
P02213,Estás soñando.,WA'LATAPALA
P02214,Eres nervioso.,TEKUA'TEK NUKA'MA
P02215,Estás estancado.,PILLI'PI ÑAPALA
P02216,Estás atascado.,DA'SEK'SU' ÑAPALA
P02217,¿Eres mago?,¿NUKA'MA A'I'KECHEKTUTEK?
P02218,¿Eres real?,¿TEKINCHI NUKA'MA?
P02219,¿Estás embarazada?,¿KADU'LUNSU' ÑAPALA?
P02220,¿Son estudiantes?,¿ÑINCHITULUSA' NUKA'MAMA'?
P02221,¿Estudias?,¿KERKA' ÑINCHITAPALA?
P02222,Pregúntaselo.,LEKKER'
P02223,Respira normal.,NERIKER' U'CHIMU
P02224,Respira tranquilo.,NERIKER' U'CHIMU
P02225,¿Me permiten?,¿TA'ITULE'CHUNER'KU?
P02226,¿Puedo salir?,¿YENNITULEK YUNSU'AK?
P02227,Sigue cavando.,IWA'TAPER'I'LA
P02228,¡Contrólate!,¡INLU'UK'TER!
P02229,¿Tienes cerveza?,¿A'ÑAPALA CERVEZA?
P02230,¿Tienen hijos?,¿WILAWANPALAMA'?
P02231,¿Tienes hijos?,¿WILAWANPALA'?
P02232,¿Tienes arroz?,¿PUMULADAWANPALA?
P02233,¿Tienen arroz?,¿PUMULADAWANPALAMA'?
P02234,¿Los conoces?,¿LUWER'CHAPADEKLA?
P02235,¿Vives aquí?,¿ASEK NANPIPALA?
P02236,¿Viven aquí?,¿ASEK NANPIPALAMA'?
P02237,Escaparon todos.,IÑER' CHIYEKLLINA'
P02238,Explícamelo.,MUSU' WINTU'U
P02239,¡Buen viaje!,¡PAKER' MUSU'!
P02240,No duerme.,KU'LA WICHA'PI'ÑI
P02241,No fuma.,KU'LA U'WA'TA'PI'ÑI
P02242,Odia correr.,LUYU'LLI TEKA'AK
P02243,Ama cantar.,TANTENÑI TULUKER'AK
P02244,Quiere venir.,YA'WENCHA'LLI
P02245,Está envejeciendo.,TASERPITAPILALLI
P02246,Está inconsciente.,INLLI'INUINSU' ÑAPALLI
P02247,Un momentito.,WA'TENKER'
P02248,¿Cuánto mides?,¿EMPU'DUN PICHIAPALA?
P02249,Pedí comida.,WERAN LEKTULEK
P02250,Me engripé.,ILU ENKA'LLIU
