pair_id,ESP_original,SHIWILU_original,ESP_normalizado,SHIWILU_normalizado,source,source_pair_id,has_audit_flags
U00277,Escríbeme.,LLINSER'CHU'U,escríbeme.,llinser'chu'u,flashcards,P00277,False
U00278,Tú primero.,KENMAMENTU,tú primero.,kenmamentu,flashcards,P00278,True
U00279,Usted primero.,KENMAMENTU,usted primero.,kenmamentu,flashcards,P00279,True
U00280,Apunta. ¡Fuego!,TAÑITER' . ¡PEN!,apunta. ¡fuego!,tañiter' . ¡pen!,flashcards,P00280,False
U00281,Respóndeme.,NA'PI'U,respóndeme.,na'pi'u,flashcards,P00281,False
U00282,Respóndanme.,NA'PIU'KU,respóndanme.,na'piu'ku,flashcards,P00282,False
U00283,Jesús.,KISHU,jesús.,kishu,flashcards,P00283,False
U00284,Cálmate.,TA'TULER',cálmate.,ta'tuler',flashcards,P00284,True
U00285,Tranquilízate.,TA'TULER',tranquilízate.,ta'tuler',flashcards,P00285,True
U00286,Captúralo.,PILLI'TER',captúralo.,pilli'ter',flashcards,P00286,True
U00287,Captúrenlo.,PILLI'TUKU',captúrenlo.,pilli'tuku',flashcards,P00287,True
U00288,Atrápenlo.,PILLI'TUKU',atrápenlo.,pilli'tuku',flashcards,P00288,True
U00289,Atrápalo.,PILLI'TER',atrápalo.,pilli'ter',flashcards,P00289,True
U00290,Vuelve.,ADEN'CHER',vuelve.,aden'cher',flashcards,P00290,False
U00291,Ven.,WENCHER',ven.,wencher',flashcards,P00291,True
U00292,Venid aquí.,WENCHER' ASEK,venid aquí.,wencher' asek,flashcards,P00292,True
U00293,Vuelve pronto.,ADEN'CHER' WIUK'SU',vuelve pronto.,aden'cher' wiuk'su',flashcards,P00293,False
U00294,Hazlo ahora.,NU'TER' IPA'LA,hazlo ahora.,nu'ter' ipa'la,flashcards,P00294,False
U00295,No preguntes.,YALEK'TUTA,no preguntes.,yalek'tuta,flashcards,P00295,False
U00296,No llores.,YAWELLEKTA,no llores.,yawellekta,flashcards,P00296,False
U00297,¡No llores!,¡YAWELLEKTA!,¡no llores!,¡yawellekta!,flashcards,P00297,False
U00298,No lloren.,YAWELLEKTAMA',no lloren.,yawellektama',flashcards,P00298,False
U00299,No mientas.,YATUMU'TA,no mientas.,yatumu'ta,flashcards,P00299,False
U00300,¡Fantástico!,¡U'CHIMUINCHI!,¡fantástico!,¡u'chimuinchi!,flashcards,P00300,False
U00301,¡Es estupendo!,¡U'CHIMUINCHI NUKA'A!,¡es estupendo!,¡u'chimuinchi nuka'a!,flashcards,P00301,False
U00302,Sígueme.,TUPI'TU'U,sígueme.,tupi'tu'u,flashcards,P00302,False
U00303,Síguenos.,TUPI'TU'UDEK,síguenos.,tupi'tu'udek,flashcards,P00303,False
U00304,Olvídame.,PINANER'U,olvídame.,pinaner'u,flashcards,P00304,False
U00305,Olvídenme.,PINANER'U'KU,olvídenme.,pinaner'u'ku,flashcards,P00305,False
U00306,Preparense.,INSEK'DIPERKU',preparense.,insek'diperku',flashcards,P00306,False
U00307,Agarra esto.,PILLITER' ASU',agarra esto.,pilliter' asu',flashcards,P00307,True
U00308,Sonrió.,YAMERLADALLI,sonrió.,yamerladalli,flashcards,P00308,False
U00309,Es rico. (sabor),IYALLI,es rico. (sabor),iyalli,flashcards,P00309,True
U00310,Acá estoy.,ASEK' ÑAPALEK,acá estoy.,asek' ñapalek,flashcards,P00310,True
U00311,Sostén esto.,PILLITER' ASU',sostén esto.,pilliter' asu',flashcards,P00311,True
U00312,¡Qué horror!,¡IMANAN EMPU'NIPA'!,¡qué horror!,¡imanan empu'nipa'!,flashcards,P00312,False
U00313,¡Qué raro!,¡NERPI'LA EMPU'NIPA'!,¡qué raro!,¡nerpi'la empu'nipa'!,flashcards,P00313,False
U00314,Estoy ocupada.,YEN'NICHI'NEK,estoy ocupada.,yen'nichi'nek,flashcards,P00314,True
U00315,Estoy ocupado.,YEN'NICHI'NEK,estoy ocupado.,yen'nichi'nek,flashcards,P00315,True
U00316,Soy bueno.,MUKANKANKU,soy bueno.,mukankanku,flashcards,P00316,False
U00317,Puedo volar.,YEN'NITULEK PEN'NU'AK',puedo volar.,yen'nitulek pen'nu'ak',flashcards,P00317,False
U00318,Puedo correr.,YEN'NITULEK TEKA'AK',puedo correr.,yen'nitulek teka'ak',flashcards,P00318,False
U00319,Sé correr.,ÑINCHITAPALEK TEKA'AK',sé correr.,ñinchitapalek teka'ak',flashcards,P00319,False
U00320,Quedé inconsciente.,LLIYA'LEK INLLI'INUI'SU',quedé inconsciente.,lliya'lek inlli'inui'su',flashcards,P00320,False
U00321,Me dieron.,ENKA'LLINER'KU,me dieron.,enka'lliner'ku,flashcards,P00321,True
U00322,Me alcanzaron.,ENKA'LLINER'KU,me alcanzaron.,enka'lliner'ku,flashcards,P00322,True
U00323,Lo odio.,LUYULEK',lo odio.,luyulek',flashcards,P00323,False
U00324,Eso espero.,NANA WA'TEN'NEK',eso espero.,nana wa'ten'nek',flashcards,P00324,False
U00325,Lo sabía.,ÑINCHITUWINEK',lo sabía.,ñinchituwinek',flashcards,P00325,False
U00326,Me reí.,YAMERLEK',me reí.,yamerlek',flashcards,P00326,True
U00327,Me gusta.,IYATULEK,me gusta.,iyatulek,flashcards,P00327,False
U00328,¡Lo adoro!,¡TANTE'ÑEK!,¡lo adoro!,¡tante'ñek!,flashcards,P00328,False
U00329,Lo necesito.,LUANTULEK,lo necesito.,luantulek,flashcards,P00329,False
U00330,Le vi.,LLI'LEK,le vi.,lli'lek,flashcards,P00330,True
U00331,Te vi.,LLI'LLIEN,te vi.,lli'llien,flashcards,P00331,False
U00332,Me tropecé.,PI'SER'KATULEK,me tropecé.,pi'ser'katulek,flashcards,P00332,False
U00333,Cantaré.,TULUNER'ECHEK,cantaré.,tuluner'echek,flashcards,P00333,False
U00334,Estoy solo.,KUASHASA' ÑAPALEK,estoy solo.,kuashasa' ñapalek,flashcards,P00334,False
U00335,Estoy enojado.,YUSU' ÑAPALEK,estoy enojado.,yusu' ñapalek,flashcards,P00335,True
U00336,Estoy despierto.,NANPISU' ÑAPALEK,estoy despierto.,nanpisu' ñapalek,flashcards,P00336,False
U00337,Soy ciega.,DAPINANTEK' NUKA'KA,soy ciega.,dapinantek' nuka'ka,flashcards,P00337,True
U00338,Soy ciego.,DAPINANTEK' NUKA'KA,soy ciego.,dapinantek' nuka'ka,flashcards,P00338,True
U00339,Estoy quebrado.,NUPEK'PI ÑAPALEK,estoy quebrado.,nupek'pi ñapalek,flashcards,P00339,False
U00340,Estoy loco.,WA'DANPINTEK ÑAPALEK,estoy loco.,wa'danpintek ñapalek,flashcards,P00340,False
U00341,Estoy borracho.,LUPERSU' ÑAPALEK,estoy borracho.,lupersu' ñapalek,flashcards,P00341,True
U00342,Estoy tomada.,LUPERSU' ÑAPALEK,estoy tomada.,lupersu' ñapalek,flashcards,P00342,True
U00343,Soy amado.,LUANPI NUKA'KA,soy amado.,luanpi nuka'ka,flashcards,P00343,True
U00344,Soy amada.,LUANPI NUKA'KA,soy amada.,luanpi nuka'ka,flashcards,P00344,True
U00345,Soy obeso.,WEIPENSU' NUKA'KA,soy obeso.,weipensu' nuka'ka,flashcards,P00345,False
U00346,Soy obesa.,WEILUNSU' NUKA'KA,soy obesa.,weilunsu' nuka'ka,flashcards,P00346,True
U00347,Estoy listo.,INSEK'DIPERPI ÑAPALEK,estoy listo.,insek'diperpi ñapalek,flashcards,P00347,False
U00348,Lo siento.,WE'INU,lo siento.,we'inu,flashcards,P00348,False
U00349,He perdido.,A'WER'LEK,he perdido.,a'wer'lek,flashcards,P00349,False
U00350,Ólvidalo.,PINANER'KER',ólvidalo.,pinaner'ker',flashcards,P00350,False
U00351,¿Está Tom?,¿ÑAPALLI TOM?,¿está tom?,¿ñapalli tom?,flashcards,P00351,False
U00352,¿Es grave?,¿NU'LA'LLI?,¿es grave?,¿nu'la'lli?,flashcards,P00352,False
U00353,¿Es malo?,¿MUKANKAN'INPU'?,¿es malo?,¿mukankan'inpu'?,flashcards,P00353,False
U00354,¿Está lejos?,¿WEIA'CHA ÑAPALLI?,¿está lejos?,¿weia'cha ñapalli?,flashcards,P00354,False
U00355,¿Eres tú?,¿KENMA'CHA'?,¿eres tú?,¿kenma'cha'?,flashcards,P00355,False
U00356,Se quemó.,UKER'LLI,se quemó.,uker'lli,flashcards,P00356,False
U00357,Falló.,APER'LLI,falló.,aper'lli,flashcards,P00357,False
U00358,Fracasó.,A'APER'LLI,fracasó.,a'aper'lli,flashcards,P00358,False
U00359,Llovió.,U'LANÑI,llovió.,u'lanñi,flashcards,P00359,False
U00360,Apesta.,ANALLI,apesta.,analli,flashcards,P00360,False
U00361,Funcionó.,SAKA'TULLI,funcionó.,saka'tulli,flashcards,P00361,False
U00362,Hace frío.,SANEK'WAÑI,hace frío.,sanek'wañi,flashcards,P00362,False
U00363,Está frío.,SANEK'APALLI,está frío.,sanek'apalli,flashcards,P00363,False
U00364,Está fresco.,NALU  ÑAPALLI,está fresco.,nalu ñapalli,flashcards,P00364,False
U00365,Está oscuro.,KASISER' ÑAPALLI,está oscuro.,kasiser' ñapalli,flashcards,P00365,False
U00366,¡Está listo!,¡INSEK'DIPERPI ÑAPALLI!,¡está listo!,¡insek'diperpi ñapalli!,flashcards,P00366,False
U00367,Es tarde.,ER'WA NUKA'A,es tarde.,er'wa nuka'a,flashcards,P00367,False
U00368,Es agradable. (persona),MUKANKAN,es agradable. (persona),mukankan,flashcards,P00368,True
U00369,Es agradable. (sabor),IYALLI,es agradable. (sabor),iyalli,flashcards,P00369,True
U00370,Se terminó.,TA'WAN'TULLI,se terminó.,ta'wan'tulli,flashcards,P00370,False
U00371,Se acabó.,TEKINEKLLI,se acabó.,tekineklli,flashcards,P00371,False
U00372,¡Es verdad!,¡TEKKINCHI NUKA'A!,¡es verdad!,¡tekkinchi nuka'a!,flashcards,P00372,False
U00373,Es verdad.,TEKKINCHI NUKA'A,es verdad.,tekkinchi nuka'a,flashcards,P00373,False
U00374,Guarda esto.,SEK'DIPERKER' ASU',guarda esto.,sek'diperker' asu',flashcards,P00374,False
U00375,Guarden esto.,SEK'DIPERKU' ASU',guarden esto.,sek'diperku' asu',flashcards,P00375,False
U00376,Mantente caliente.,UKAPISU' ÑAPER',mantente caliente.,ukapisu' ñaper',flashcards,P00376,True
U00377,Manténgase caliente.,UKAPISU' ÑAPER',manténgase caliente.,ukapisu' ñaper',flashcards,P00377,True
U00378,Mantente abrigado.,I'SHIWANSU' ÑAPER',mantente abrigado.,i'shiwansu' ñaper',flashcards,P00378,False
U00379,Manténganse abrigados.,I'SHIWANSU' ÑAPAKU',manténganse abrigados.,i'shiwansu' ñapaku',flashcards,P00379,False
U00380,Ahora vete.,PAKER' IPA'LA,ahora vete.,paker' ipa'la,flashcards,P00380,True
U00381,Ahora lárgate.,PAKER' IPA'LA,ahora lárgate.,paker' ipa'la,flashcards,P00381,True
U00382,¡Suéltame!,¡APU'U!,¡suéltame!,¡apu'u!,flashcards,P00382,False
U00383,¡Déjeme ir!,¡TA'ITULA'U'KU YAPANTA'LEK!,¡déjeme ir!,¡ta'itula'u'ku yapanta'lek!,flashcards,P00383,False
U00384,Déjame entrar.,TA'ITULA'U YADA'LEK,déjame entrar.,ta'itula'u yada'lek,flashcards,P00384,True
U00385,Déjeme entrar.,TA'ITULA'U YADA'LEK,déjeme entrar.,ta'itula'u yada'lek,flashcards,P00385,True
U00386,Déjanos entrar.,TA'ITULA'UDEK YADA'LLIDEK,déjanos entrar.,ta'itula'udek yada'llidek,flashcards,P00386,False
U00387,Comamos.,WERANWA',comamos.,weranwa',flashcards,P00387,False
U00388,Veamos.,LLI'AWA',veamos.,lli'awa',flashcards,P00388,False
U00389,¡Intentémoslo!,¡INTEK'KLIERIWA'!,¡intentémoslo!,¡intek'klieriwa'!,flashcards,P00389,False
U00390,Escucha.,LAUK'TER',escucha.,lauk'ter',flashcards,P00390,True
U00391,Aflójalo.,APU'KER',aflójalo.,apu'ker',flashcards,P00391,True
U00392,Suéltala.,APU'KER',suéltala.,apu'ker',flashcards,P00392,True
U00393,Aflójala.,APU'KER',aflójala.,apu'ker',flashcards,P00393,True
U00394,Deja sitio.,TA'ITER' A'MERCHA,deja sitio.,ta'iter' a'mercha,flashcards,P00394,False
U00395,Deja pasar.,TA'ITER' NAKUI,deja pasar.,ta'iter' nakui,flashcards,P00395,False
U00396,¡Buen tiro!,MUSU' DEK'LA,¡buen tiro!,musu' dek'la,flashcards,P00396,False
U00397,¡Por supuesto!,TE'KINCHI,¡por supuesto!,te'kinchi,flashcards,P00397,False
U00398,¿Perdona?,TA'ITULAU,¿perdona?,ta'itulau,flashcards,P00398,False
U00399,Póntelo.,I'SHI'KER',póntelo.,i'shi'ker',flashcards,P00399,False
U00400,Lee esto.,LUNTUKER' ASU',lee esto.,luntuker' asu',flashcards,P00400,True
U00401,Lea esto.,LUNTUKER' ASU',lea esto.,luntuker' asu',flashcards,P00401,True
U00402,Lean esto.,LUNTUKU' ASU',lean esto.,luntuku' asu',flashcards,P00402,False
U00403,Decí hola.,MA'PU'SIN TUKER',decí hola.,ma'pu'sin tuker',flashcards,P00403,False
U00404,Véase arriba.,LI'KER' MUSENKEK,véase arriba.,li'ker' musenkek,flashcards,P00404,False
U00405,¡Cogedlo!,PILLI'TER',¡cogedlo!,pilli'ter',flashcards,P00405,True
U00406,¡Arrestadlo!,PILLI'TER',¡arrestadlo!,pilli'ter',flashcards,P00406,True
U00407,¡Prendedlo!,PILLI'TER',¡prendedlo!,pilli'ter',flashcards,P00407,True
U00408,Ella anda.,NANA DEKUNDULLI,ella anda.,nana dekundulli,flashcards,P00408,True
U00409,Ella camina.,NANA DEKUNDULLI,ella camina.,nana dekundulli,flashcards,P00409,True
U00410,Anda.,DEKUNDUNLLI,anda.,dekundunlli,flashcards,P00410,False
U00411,Está buena.,MUPALLI,está buena.,mupalli,flashcards,P00411,True
U00412,Firme aquí.,LINSERCHER' ASEK,firme aquí.,linsercher' asek,flashcards,P00412,False
U00413,Firma esto.,LINSERKER' ASU',firma esto.,linserker' asu',flashcards,P00413,False
U00414,Sentate ahí.,DU'KER' NANEK,sentate ahí.,du'ker' nanek,flashcards,P00414,False
U00415,Tú mantente.,LLIA'KER' KENMA,tú mantente.,llia'ker' kenma,flashcards,P00415,False
U00416,Quieto.,DU'LA'KER' ,quieto.,du'la'ker',flashcards,P00416,False
U00417,Más despacio.,A'PINTA' UTI'LA,más despacio.,a'pinta' uti'la,flashcards,P00417,False
U00418,Fuera.,ADIPI,fuera.,adipi,flashcards,P00418,False
U00419,Aléjate.,ÑILUPA'SHA,aléjate.,ñilupa'sha,flashcards,P00419,False
U00420,Quedate acá.,ASEK LIA'KER',quedate acá.,asek lia'ker',flashcards,P00420,False
U00421,Deténlos.,NANEK LIA'INA',deténlos.,nanek lia'ina',flashcards,P00421,True
U00422,Párales.,NANEK LIA'INA',párales.,nanek lia'ina',flashcards,P00422,True
U00423,¡Cuidate!,INLUUKTER',¡cuidate!,inluukter',flashcards,P00423,True
U00424,¡Te cuidas!,INLUUKTER',¡te cuidas!,inluukter',flashcards,P00424,True
U00425,Encárgate tú.,KENMA LLI'KER',encárgate tú.,kenma lli'ker',flashcards,P00425,False
U00426,Toma esto.,MA'TA ASU',toma esto.,ma'ta asu',flashcards,P00426,True
U00427,Tome esto.,MA'TA ASU',tome esto.,ma'ta asu',flashcards,P00427,True
U00428,Eso es.,NANA NUKA'A,eso es.,nana nuka'a,flashcards,P00428,False
U00429,¿Entonces qué?,¿NU'PACHIN MA'NEN?,¿entonces qué?,¿nu'pachin ma'nen?,flashcards,P00429,False
U00430,Cayeron.,ANU'LLINA',cayeron.,anu'llina',flashcards,P00430,False
U00431,Perdieron.,KANA'CHI'ÑINA',perdieron.,kana'chi'ñina',flashcards,P00431,False
U00432,Tomás condujo.,TOMAS EKPA'LLI,tomás condujo.,tomas ekpa'lli,flashcards,P00432,False
U00433,Tom teje.,TOM LANTEÑI,tom teje.,tom lanteñi,flashcards,P00433,False
U00434,Tom sabe.,TOM ÑINCHITAPALLI,tom sabe.,tom ñinchitapalli,flashcards,P00434,False
U00435,Tom nada.,TOM IDUMPALLI,tom nada.,tom idumpalli,flashcards,P00435,False
U00436,Tom juró.,TOM TULLI,tom juró.,tom tulli,flashcards,P00436,False
U00437,Tomás votó.,TOMAS DEK'LLI,tomás votó.,tomas dek'lli,flashcards,P00437,False
U00438,Tom camina.,TOM DEKKUNTULLI,tom camina.,tom dekkuntulli,flashcards,P00438,False
U00439,Tom saludó.,TOM TULLI MA'PU'SIN,tom saludó.,tom tulli ma'pu'sin,flashcards,P00439,False
U00440,Tomás trabaja.,TOMÁS SAKA'TAPALLI,tomás trabaja.,tomás saka'tapalli,flashcards,P00440,False
U00441,Tom irá.,TOM PA'ECHU,tom irá.,tom pa'echu,flashcards,P00441,False
U00442,Pruébatelo.,TEKLERIER',pruébatelo.,teklerier',flashcards,P00442,False
U00443,Espera aquí.,WA'TENTER' ASEK,espera aquí.,wa'tenter' asek,flashcards,P00443,True
U00444,Aguarda aquí.,WA'TENTER' ASEK,aguarda aquí.,wa'tenter' asek,flashcards,P00444,True
U00445,Esperen aquí.,WA'TENKU' ASEK,esperen aquí.,wa'tenku' asek,flashcards,P00445,False
U00446,Fallamos.,APER'LLIDEK,fallamos.,aper'llidek,flashcards,P00446,False
U00447,Nos olvidamos.,PINANER'LLIDEK,nos olvidamos.,pinaner'llidek,flashcards,P00447,False
U00448,Conversamos.,LUNÑIDEK,conversamos.,lunñidek,flashcards,P00448,False
U00449,Nosotros esperamos.,KUDA WA'TENTULIDEK,nosotros esperamos.,kuda wa'tentulidek,flashcards,P00449,False
U00450,Después veremos.,NANEKLA LLI'ATERWA',después veremos.,nanekla lli'aterwa',flashcards,P00450,False
U00451,Ya veremos.,IPA' LLI'ATERWA',ya veremos.,ipa' lli'aterwa',flashcards,P00451,False
U00452,¡Hemos ganado!,¡KANA'TULLIDEK!,¡hemos ganado!,¡kana'tullidek!,flashcards,P00452,False
U00453,¿Qué hay?,¿MA'NEN ÑAPALLI?,¿qué hay?,¿ma'nen ñapalli?,flashcards,P00453,False
U00454,¿Quién es?,¿DEN A'CHA?,¿quién es?,¿den a'cha?,flashcards,P00454,False
U00455,Tú maneja.,KENMA EKPA'KER',tú maneja.,kenma ekpa'ker',flashcards,P00455,False
U00456,Tú empieza.,KENMA TENMIANSUER',tú empieza.,kenma tenmiansuer',flashcards,P00456,False
U00457,Lo intentaste.,INTEK'LLI'WINA,lo intentaste.,intek'lli'wina,flashcards,P00457,False
U00458,Más alto.,A'PINTA' MUSENKEK,más alto.,a'pinta' musenkek,flashcards,P00458,False
U00459,¿Me equivoco?,¿APER'LEK A'CHA?,¿me equivoco?,¿aper'lek a'cha?,flashcards,P00459,False
U00460,¿Estoy equivocada?,¿APER'SUKU A'CHA?,¿estoy equivocada?,¿aper'suku a'cha?,flashcards,P00460,False
U00461,¿Estás bien?,¿MUPALAN'CHA?,¿estás bien?,¿mupalan'cha?,flashcards,P00461,False
U00462,¿Estás levantado?,¿YUNSANSU' ÑAPALA?,¿estás levantado?,¿yunsansu' ñapala?,flashcards,P00462,False
U00463,¡Ten cuidado!,¡LI'KER'LA!,¡ten cuidado!,¡li'ker'la!,flashcards,P00463,True
U00464,¡Sé cuidadoso!,¡LI'KER'LA!,¡sé cuidadoso!,¡li'ker'la!,flashcards,P00464,True
U00465,Estate contento.,ÑAPAKER' MUSU'KANKANTUSU',estate contento.,ñapaker' musu'kankantusu',flashcards,P00465,False
U00466,Sea paciente.,WA'TENKER' A'MERCHA.,sea paciente.,wa'tenker' a'mercha.,flashcards,P00466,False
U00467,Sé serio.,YAMERCHA,sé serio.,yamercha,flashcards,P00467,False
U00468,Traed comida.,KENCHER' WERAN,traed comida.,kencher' weran,flashcards,P00468,False
U00469,Trae vino.,KENCHER' VINU',trae vino.,kencher' vinu',flashcards,P00469,False
U00470,¿Puedo ayudar?,¿YENNITECHEK KATU'PA'TAK?,¿puedo ayudar?,¿yennitechek katu'pa'tak?,flashcards,P00470,False
U00471,Lleva esto.,EKPA'KER' ASU',lleva esto.,ekpa'ker' asu',flashcards,P00471,False
U00472,Comprueba esto.,TEKLERIER' ASU',comprueba esto.,teklerier' asu',flashcards,P00472,False
U00473,Escoge uno.,WADUNKER' ALA'SA',escoge uno.,wadunker' ala'sa',flashcards,P00473,False
U00474,Ven solo.,WENLLER' KENMASA',ven solo.,wenller' kenmasa',flashcards,P00474,False
U00475,Vente.,WENLLER' ,vente.,wenller',flashcards,P00475,False
U00476,Ven temprano.,WENLLER' DASU'LA,ven temprano.,wenller' dasu'la,flashcards,P00476,False
U00477,¡Pásale!,ENKA'KER',¡pásale!,enka'ker',flashcards,P00477,True
U00478,¡Pásenle!,ENKA'KU',¡pásenle!,enka'ku',flashcards,P00478,False
U00479,¡Ven rápido!,¡WENCHER' WIUKSU'!,¡ven rápido!,¡wencher' wiuksu'!,flashcards,P00479,True
U00480,¡Vení rápido!,¡WENCHER' WIUKSU'!,¡vení rápido!,¡wencher' wiuksu'!,flashcards,P00480,True
U00481,¡Ya párale!,¡PILLI'TER' NANEK!,¡ya párale!,¡pilli'ter' nanek!,flashcards,P00481,False
U00482,¿Fue Tom?,¿TOM ÑIWIÑI?,¿fue tom?,¿tom ñiwiñi?,flashcards,P00482,False
U00483,No vengas.,YAWENCHA'TA,no vengas.,yawencha'ta,flashcards,P00483,False
U00484,¡No salten!,¡YAINDEKTAMA'!,¡no salten!,¡yaindektama'!,flashcards,P00484,False
U00485,No miren.,YALLI'TAMA,no miren.,yalli'tama,flashcards,P00485,False
U00486,No cantes.,YATULUNER'TA,no cantes.,yatuluner'ta,flashcards,P00486,False
U00487,No canten.,YATULENER'TAMA,no canten.,yatulener'tama,flashcards,P00487,False
U00488,No pares.,YATAITULA'TA,no pares.,yataitula'ta,flashcards,P00488,False
U00489,¡No hables!,¡YALUNTA'!,¡no hables!,¡yalunta'!,flashcards,P00489,False
U00490,No hables.,YALUNTA',no hables.,yalunta',flashcards,P00490,False
U00491,¡No esperes!,¡YAWA'TENTA!,¡no esperes!,¡yawa'tenta!,flashcards,P00491,False
U00492,¡No esperen!,¡YAWA'TENTUTAMA!,¡no esperen!,¡yawa'tentutama!,flashcards,P00492,False
U00493,No esperes.,YAWA'TENTUTA,no esperes.,yawa'tentuta,flashcards,P00493,False
U00494,No grites.,YALAMAPU'TA,no grites.,yalamapu'ta,flashcards,P00494,True
U00495,Come despacio.,WERANKER' UTI'LA,come despacio.,weranker' uti'la,flashcards,P00495,False
U00496,¡Comé despacio!,¡WERANKER' UTI'LA!,¡comé despacio!,¡weranker' uti'la!,flashcards,P00496,False
U00497,Síguele.,TUPITER',síguele.,tupiter',flashcards,P00497,False
U00498,Olvídenlo.,PINANER'KU',olvídenlo.,pinaner'ku',flashcards,P00498,False
U00499,Perdónenos.,TAITULA'U'KUDEK,perdónenos.,taitula'u'kudek,flashcards,P00499,False
U00500,Dios existe.,YUS NAMPIPALLI,dios existe.,yus nampipalli,flashcards,P00500,False
U00501,Tosió.,CHINKU'LLI,tosió.,chinku'lli,flashcards,P00501,False
U00502,Descolgó.,U'NU'WAÑI,descolgó.,u'nu'wañi,flashcards,P00502,False
U00503,Está arruinado.,SAPUSU' ÑAPALLI,está arruinado.,sapusu' ñapalli,flashcards,P00503,False
U00504,Él miente.,NANA TUMU'PALLI,él miente.,nana tumu'palli,flashcards,P00504,False
U00505,Es inteligente.,ÑINCHIDINUSU'NUKA'A,es inteligente.,ñinchidinusu'nuka'a,flashcards,P00505,False
U00506,Aquí está.,ASEK' ÑAPALLI,aquí está.,asek' ñapalli,flashcards,P00506,False
U00507,Aquí vamos.,ASEK' PA'APILALLIDEK,aquí vamos.,asek' pa'apilallidek,flashcards,P00507,False
U00508,"Hey, cálmate.",LAUK'LA TUNA'KER',"hey, cálmate.",lauk'la tuna'ker',flashcards,P00508,False
U00509,Mantente quieto.,YALENMEKTA,mantente quieto.,yalenmekta,flashcards,P00509,True
U00510,¡Qué aburrimiento!,¡MUSU' KANKANCHI'NEK!,¡qué aburrimiento!,¡musu' kankanchi'nek!,flashcards,P00510,False
U00511,¡Qué bonito!,¡EMBU'NI MUSHIPA'!,¡qué bonito!,¡embu'ni mushipa'!,flashcards,P00511,False
U00512,¡Encantador!,¡MUPENCHA!,¡encantador!,¡mupencha!,flashcards,P00512,False
U00513,Lo admito.,YAN'KATEKTULEK,lo admito.,yan'katektulek,flashcards,P00513,False
U00514,Estoy aburrida.,MUIN'SU' ÑAPALEK,estoy aburrida.,muin'su' ñapalek,flashcards,P00514,True
U00515,Soy feliz,MUSU' NAMPIPALEK,soy feliz,musu' nampipalek,flashcards,P00515,False
U00516,¡Estoy feliz!,¡MUSU' NAMPIPALEK!,¡estoy feliz!,¡musu' nampipalek!,flashcards,P00516,False
U00517,Puedo saltar.,INNITULEK INDEK'AK,puedo saltar.,innitulek indek'ak,flashcards,P00517,False
U00518,Sé leer.,ÑINCHITAPALEK LUN'AK,sé leer.,ñinchitapalek lun'ak,flashcards,P00518,False
U00519,Puedo cantar.,ÑINCHITAPALEK TULUNER'AK,puedo cantar.,ñinchitapalek tuluner'ak,flashcards,P00519,False
U00520,Sé nadar.,ÑINCHITAPALEK IDUN'AK,sé nadar.,ñinchitapalek idun'ak,flashcards,P00520,False
U00521,Lo dudo.,LATEK'IÑEN,lo dudo.,latek'iñen,flashcards,P00521,False
U00522,Como aquí.,MAPU'SINA ASEK',como aquí.,mapu'sina asek',flashcards,P00522,False
U00523,Lo encontré.,KANANEK,lo encontré.,kananek,flashcards,P00523,True
U00524,Me perdí.,AWER'LEK,me perdí.,awer'lek,flashcards,P00524,False
U00525,Te detesto.,LUYULLIEN,te detesto.,luyullien,flashcards,P00525,False
U00526,Te oigo.,LAUK'APALLIEN,te oigo.,lauk'apallien,flashcards,P00526,False
U00527,Le ayudo.,KATU'PALEK,le ayudo.,katu'palek,flashcards,P00527,False
U00528,La conozco.,LUWER'CHAPALEK,la conozco.,luwer'chapalek,flashcards,P00528,True
U00529,Lo conozco.,LUWER'CHAPALEK,lo conozco.,luwer'chapalek,flashcards,P00529,True
U00530,Ahora sé.,IPA'LA ÑINCHITULEK,ahora sé.,ipa'la ñinchitulek,flashcards,P00530,False
U00531,Me agradas.,TANTEÑEK,me agradas.,tanteñek,flashcards,P00531,True
U00532,Me gustó.,TANTENWINEK,me gustó.,tantenwinek,flashcards,P00532,True
U00533,Lo amo.,TANTEÑEK,lo amo.,tanteñek,flashcards,P00533,True
U00534,Te quiero.,LUANTULLIEN,te quiero.,luantullien,flashcards,P00534,True
