pair_id,group_id,ESP_original,SHIWILU_original,ESP_normalizado,SHIWILU_normalizado,source,source_pair_id,has_audit_flags
U01535,G01347,Aquí tienes.,ASEK A'ÑAPALA,aquí tienes.,asek a'ñapala,flashcards,P01535,False
U02863,G02638,"“Vamos, prevénganse hermanos, no duerman mucho, han de velar en la noche.","“Enchuku’, inlli’inuku’la’ yalli’lusa’ enpu’ninchi yawichi’tama’ nanpiladaku’.","vamos, prevénganse hermanos, no duerman mucho, han de velar en la noche.","enchuku', inlli'inuku'la' yalli'lusa' enpu'ninchi yawichi'tama' nanpiladaku'.",pdf_textos,T010_N031,True
U01304,G01135,Estás equivocado.,APER'SU' ÑAPALA,estás equivocado.,aper'su' ñapala,flashcards,P01304,False
U02923,G02698,Diluyó tabaco el viejo.,Pinter ima sekmu’lli papinku.,diluyó tabaco el viejo.,pinter ima sekmu'lli papinku.,pdf_textos,T010_N091,True
U02477,G02252,"Con ella mi padre y mi madre me criaron, yo la hablo.","Nanalek tatawek awawek teksusullun, kua nana lu’nkasu’.","con ella mi padre y mi madre me criaron, yo la hablo.","nanalek tatawek awawek teksusullun, kua nana lu'nkasu'.",pdf_textos,T005_N004,True
U00863,G00739,Nadie mintió.,ÑIDEN TUMUI'ÑI,nadie mintió.,ñiden tumui'ñi,flashcards,P00863,False
U01562,G01374,Estamos arruinados.,NAKUSU' MUIN'SU' ÑAPALLIDEK ,estamos arruinados.,nakusu' muin'su' ñapallidek,flashcards,P01562,True
U01563,G01374,Estamos condenados.,NAKUSU' MUIN'SU' ÑAPALLIDEK ,estamos condenados.,nakusu' muin'su' ñapallidek,flashcards,P01563,True
U00456,G00372,Tú empieza.,KENMA TENMIANSUER',tú empieza.,kenma tenmiansuer',flashcards,P00456,False
U00275,G00221,¿Quién murió?,¿DEN CHIMIÑI?,¿quién murió?,¿den chimiñi?,flashcards,P00275,False
U00083,G00057,De acuerdo.,MUETCHUN,de acuerdo.,muetchun,flashcards,P00083,False
U00093,G00277,Soy gorda.,WEILUNSU' NUKA'KA,soy gorda.,weilunsu' nuka'ka,flashcards,P00093,True
U00346,G00277,Soy obesa.,WEILUNSU' NUKA'KA,soy obesa.,weilunsu' nuka'ka,flashcards,P00346,True
U01686,G01491,Todos pagaron.,IÑER' PANWILEK'TULLINA',todos pagaron.,iñer' panwilek'tullina',flashcards,P01686,False
U00642,G00535,Ellos votaron.,NAWA DEKLLINA',ellos votaron.,nawa dekllina',flashcards,P00642,False
U01583,G01394,Nos vamos.,PA'ECHIDEK,nos vamos.,pa'echidek,flashcards,P01583,False
U01178,G01026,No discutas.,YAINYUTUTA,no discutas.,yainyututa,flashcards,P01178,False
U00671,G00561,Tom trabajó.,TOM SAKA'TULLI ,tom trabajó.,tom saka'tulli,flashcards,P00671,False
U00741,G00621,No copien.,NANA PU'SU' YANU'TUTAMA',no copien.,nana pu'su' yanu'tutama',flashcards,P00741,False
U01779,G01578,Me demandaron.,IKER'LALAK AKU'LLINERKU,me demandaron.,iker'lalak aku'llinerku,flashcards,P01779,False
U00793,G00670,Leo labios.,ÑINCHITAPALEK MA'TAPALLINPA',leo labios.,ñinchitapalek ma'tapallinpa',flashcards,P00793,False
U02251,G02026,Yo soy Jeberina.,Kui’na Shiwilulunku.,yo soy jeberina.,kui'na shiwilulunku.,pdf_textos,T001_N001,True
U02805,G02580,"sabiendo escribir,","ñinchillinsetchanna’,","sabiendo escribir,","ñinchillinsetchanna',",pdf_textos,T007_N225,True
U00220,G00172,Eso ayuda.,NANA KATU'PATULLI,eso ayuda.,nana katu'patulli,flashcards,P00220,False
U02935,G02710,"Cuentan que dijo así el hombre que detectó, eso dijo ese soñador:","Tullima nana lunanpichita’su’, tullima nana wa’lata’su’:","cuentan que dijo así el hombre que detectó, eso dijo ese soñador:","tullima nana lunanpichita'su', tullima nana wa'lata'su':",pdf_textos,T010_N103,True
U01564,G01375,Tenemos hambre.,UKI'LALLIDEK,tenemos hambre.,uki'lallidek,flashcards,P01564,False
U02198,G01976,Anota esto.,LLINSER'KER' ASU',anota esto.,llinser'ker' asu',flashcards,P02198,True
U02199,G01976,Anote esto.,LLINSER'KER' ASU',anote esto.,llinser'ker' asu',flashcards,P02199,True
U01746,G01548,Quiero vivir.,YANAMPILEK,quiero vivir.,yanampilek,flashcards,P01746,False
U02801,G02576,Diciendo eso pescaban los antiguos.,Tanna’ purllina’ napi’ku’lusa’.,diciendo eso pescaban los antiguos.,tanna' purllina' napi'ku'lusa'.,pdf_textos,T007_N221,True
U03001,G02776,"Así como algunos maltratan a sus hijos a cada instante, así estas dos personas (nos maltratan a nosotros)8"" dijeron en una reunion hablando.","Ma'lusa', nu'unta' willina' llikanetchi'ñina' nanapu’tullinerkenmu’wa’, asu’ katu’shadaper"" tullina' ima idiuntunna' lunna'.","así como algunos maltratan a sus hijos a cada instante, así estas dos personas (nos maltratan a nosotros)8 dijeron en una reunion hablando.","ma'lusa', nu'unta' willina' llikanetchi'ñina' nanapu'tullinerkenmu'wa', asu' katu'shadaper tullina' ima idiuntunna' lunna'.",pdf_textos,T010_N169,True
U00062,G00048,Sal. ,YUNSUER',sal.,yunsuer',flashcards,P00062,True
U00063,G00048,Sal. ,DAMULA,sal.,damula,flashcards,P00063,True
U01422,G01242,Quiero comer.,YAWERANNEK,quiero comer.,yawerannek,flashcards,P01422,False
U01682,G01487,No forcejees.,YANANTAPITA,no forcejees.,yanantapita,flashcards,P01682,False
U01889,G01683,Ahí estaremos.,NANEK ÑAPATERWA',ahí estaremos.,nanek ñapaterwa',flashcards,P01889,False
U01735,G01537,Necesito trabajar.,LUWANTULEK SAKA'TAK,necesito trabajar.,luwantulek saka'tak,flashcards,P01735,False
U02481,G02256,Todo eso quiere saber esta señora.,Nanadaper iñer asu’ senñula’ yañinchitulli.,todo eso quiere saber esta señora.,nanadaper iñer asu' senñula' yañinchitulli.,pdf_textos,T005_N008,True
U03111,G02886,"Sentados afuera, como tomando su masato, así decían, mirando las estrellas, mirando los astros.","Du'anna' adipi, uklulunenna' uwanna'pu'su', tusu' tullina', tandulalusa' lli'anna', pi’tandula lli’anna’.","sentados afuera, como tomando su masato, así decían, mirando las estrellas, mirando los astros.","du'anna' adipi, uklulunenna' uwanna'pu'su', tusu' tullina', tandulalusa' lli'anna', pi'tandula lli'anna'.",pdf_textos,T011_N058,True
U00021,G00508,Levanta. (un objeto),USANKER',levanta. (un objeto),usanker',flashcards,P00021,True
U00612,G00508,Levántalo.,USANKER',levántalo.,usanker',flashcards,P00612,True
U01250,G01086,Somos adultos.,NUKA'KAWA TASERPILUSA',somos adultos.,nuka'kawa taserpilusa',flashcards,P01250,False
U02611,G02386,“Regálanos tus pescaditos. Tenemos hambre”.,- “Panuudek sametchapen. Uki’lallidek”.,regálanos tus pescaditos. tenemos hambre.,- panuudek sametchapen. uki'lallidek.,pdf_textos,T007_N031,True
U00420,G00340,Quedate acá.,ASEK LIA'KER',quedate acá.,asek lia'ker',flashcards,P00420,False
U00527,G00437,Le ayudo.,KATU'PALEK,le ayudo.,katu'palek,flashcards,P00527,False
U01691,G01495,¿Has comido?,¿WERANA?,¿has comido?,¿werana?,flashcards,P01691,True
U01692,G01495,¿Comiste?,¿WERANA?,¿comiste?,¿werana?,flashcards,P01692,True
U03100,G02875,"Yo también soy así mismo. A los barriobajinos no los aborrezco mucho, pero tampoco quiero conversarles.","kuanta' nu'apalek i'la. Chilenllusa' enpu'ninchi, enpu'ninchi ni luyuinpu'winek, ñi'na yaluntudek'i'nek.","yo también soy así mismo. a los barriobajinos no los aborrezco mucho, pero tampoco quiero conversarles.","kuanta' nu'apalek i'la. chilenllusa' enpu'ninchi, enpu'ninchi ni luyuinpu'winek, ñi'na yaluntudek'i'nek.",pdf_textos,T011_N047,True
U03144,G02919,"He hecho mi pampanilla, he hecho mi camisa, de mi tío finado su camisa he hecho”.","Kalantekwek nu'tulek, kutunwek nu'tulek, apetchawekku'kin kutunen nu'itulek”.","he hecho mi pampanilla, he hecho mi camisa, de mi tío finado su camisa he hecho.","kalantekwek nu'tulek, kutunwek nu'tulek, apetchawekku'kin kutunen nu'itulek.",pdf_textos,T012_N020,True
U02938,G02713,a esos jóvenes.,nana nadi’neklusi’ma.,a esos jóvenes.,nana nadi'neklusi'ma.,pdf_textos,T010_N106,True
U01325,G01154,Tráelo aquí.,KENCHER' ASEK,tráelo aquí.,kencher' asek,flashcards,P01325,False
U01350,G01177,¿Me ves?,¿LI'APALU?,¿me ves?,¿li'apalu?,flashcards,P01350,False
U00379,G00309,Manténganse abrigados.,I'SHIWANSU' ÑAPAKU',manténganse abrigados.,i'shiwansu' ñapaku',flashcards,P00379,False
U00569,G00473,¿Está muerto?,¿CHIMIÑI?,¿está muerto?,¿chimiñi?,flashcards,P00569,False
U02115,G01896,Lo abofeteó.,LLIAKA'UK ENKA'LINA,lo abofeteó.,lliaka'uk enka'lina,flashcards,P02115,False
U00023,G00019,¡Tengo!,¡A'ÑAPALEK!,¡tengo!,¡a'ñapalek!,flashcards,P00023,False
U00925,G00794,¿Estaba equivocada?,¿ÑAPAWINEK PEKTUNSU'?,¿estaba equivocada?,¿ñapawinek pektunsu'?,flashcards,P00925,False
U02068,G01851,Sabía dulce.,KASERSU' ÑIWIÑI,sabía dulce.,kasersu' ñiwiñi,flashcards,P02068,False
U00691,G00578,Ayudaremos.,KATU'PA'TATERWA',ayudaremos.,katu'pa'taterwa',flashcards,P00691,False
U01334,G01162,¿Puedo quedármelo?,¿YENNITULEK EK'LLIA'AK?,¿puedo quedármelo?,¿yennitulek ek'llia'ak?,flashcards,P01334,False
U01602,G01413,¿Dónde estás?,¿ENÑUPA'CHA ÑAPALA?,¿dónde estás?,¿enñupa'cha ñapala?,flashcards,P01602,False
U02993,G02768,"Regresando por ese camino dijeron: ""Por ese camino hay bastante comida, hay de todo"".","Nana inchilalalupa’ adencha’nni’ma luncha’llina’: ""Enpu’nipa’ uran ñilli nana inchilalalupa’, dudinpu’ ñapalli.","regresando por ese camino dijeron: por ese camino hay bastante comida, hay de todo.","nana inchilalalupa' adencha'nni'ma luncha'llina': enpu'nipa' uran ñilli nana inchilalalupa', dudinpu' ñapalli.",pdf_textos,T010_N161,True
U00417,G00337,Más despacio.,A'PINTA' UTI'LA,más despacio.,a'pinta' uti'la,flashcards,P00417,False
U00152,G00116,Adelante. (ingresa),DA'ENCHER',adelante. (ingresa),da'encher',flashcards,P00152,True
U00157,G00116,Entra.,DA'ENCHER',entra.,da'encher',flashcards,P00157,True
U02676,G02451,Dice que le vieron sus pies con los dedos hacia atrás y su espalda era barriga. the front and his belly where his back should be.,Lli’llini’mi’na lanteknen pi’sheksu’ ali’la piteknenunta’ merpinen.,dice que le vieron sus pies con los dedos hacia atrás y su espalda era barriga. the front and his belly where his back should be.,lli'llini'mi'na lanteknen pi'sheksu' ali'la piteknenunta' merpinen.,pdf_textos,T007_N096,True
U02748,G02523,"la charapa salió,","puka’ yunsu’lli,","la charapa salió,","puka' yunsu'lli,",pdf_textos,T007_N168,True
U00320,G00256,Quedé inconsciente.,LLIYA'LEK INLLI'INUI'SU',quedé inconsciente.,lliya'lek inlli'inui'su',flashcards,P00320,False
U02716,G02491,Arákayu shinguró7 (los lagos).,Arakayuler pilleklli.,arákayu shinguró7 (los lagos).,arakayuler pilleklli.,pdf_textos,T007_N136,True
U02803,G02578,Pero a nadie queremos contarle porque no creen.,Ñi’na ñiden kudaler yawinchi’ñidek latekchiñina’.,pero a nadie queremos contarle porque no creen.,ñi'na ñiden kudaler yawinchi'ñidek latekchiñina'.,pdf_textos,T007_N223,True
U02272,G02047,La que más me cuida es mi hija que es casada.,A’pinta’ luwektapa’nkusui’na ku’aperwawa suda’su’.,la que más me cuida es mi hija que es casada.,a'pinta' luwektapa'nkusui'na ku'aperwawa suda'su'.,pdf_textos,T001_N022,True
U02826,G02601,Dicen que cuando Marcel bajaba el río en un patecito la ballena se lo tragó.,Marcel ima pachishak nu’wantan lanla’ler lanpi’tulli.,dicen que cuando marcel bajaba el río en un patecito la ballena se lo tragó.,marcel ima pachishak nu'wantan lanla'ler lanpi'tulli.,pdf_textos,T009_N010,True
U00039,G00033,Escuchen.,LAU'TUKU',escuchen.,lau'tuku',flashcards,P00039,False
U02715,G02490,Arakayú icaró y se fue dejándolos.,Arakayuler pekkun pa’lapinta’lli.,arakayú icaró y se fue dejándolos.,arakayuler pekkun pa'lapinta'lli.,pdf_textos,T007_N135,True
U00899,G00770,Sonrieron.,YAMERLADALLINA',sonrieron.,yamerladallina',flashcards,P00899,False
U00266,G00214,Mírame.,LLI'U,mírame.,lli'u,flashcards,P00266,True
U00268,G00214,Obsérvame.,LLI'U,obsérvame.,lli'u,flashcards,P00268,True
U02398,G02173,"Los niños ahora no la entienden, ahora sí que ellos ya no comprenden nuestra lengua shiwilu.","Wilalusa’ ipa’la ñi lachek’i’ñina’, ipa’li’na Shiwilu la’la’mapu’wa’ nawa’ lachek’i’ñina’.","los niños ahora no la entienden, ahora sí que ellos ya no comprenden nuestra lengua shiwilu.","wilalusa' ipa'la ñi lachek'i'ñina', ipa'li'na shiwilu la'la'mapu'wa' nawa' lachek'i'ñina'.",pdf_textos,T003_N005,True
U02928,G02703,"“Hemos venido, hermano”.","- “Ukllidek, alli’sha”.","hemos venido, hermano.","- ukllidek, alli'sha.",pdf_textos,T010_N096,True
U00849,G00725,Déjame ayudarte.,TAITULA'U KATU'PE'CHEN,déjame ayudarte.,taitula'u katu'pe'chen,flashcards,P00849,False
U03059,G02834,y cuando (los Shawala) estaban pasando a trabajar con esos castellano-hablantes los llamó y les dijo:,nakupila'ser yasaka'tanna' nana Kaschilla lu'nsu'lek peklu'dek'an itudeklli:,y cuando (los shawala) estaban pasando a trabajar con esos castellano-hablantes los llamó y les dijo:,nakupila'ser yasaka'tanna' nana kaschilla lu'nsu'lek peklu'dek'an itudeklli:,pdf_textos,T011_N006,True
U01186,G01031,Dinos más.,WINTU'UDEK A'PINTA',dinos más.,wintu'udek a'pinta',flashcards,P01186,True
U01187,G01031,Dígannos más.,WINTU'UDEK A'PINTA',dígannos más.,wintu'udek a'pinta',flashcards,P01187,True
U01188,G01031,Cuéntanos más.,WINTU'UDEK A'PINTA',cuéntanos más.,wintu'udek a'pinta',flashcards,P01188,True
U01921,G01712,Fuiste valiente.,NANTAPITEK ÑIWINA,fuiste valiente.,nantapitek ñiwina,flashcards,P01921,False
U03056,G02831,"Dice que, antiguamente, (los españoles) los maltrataban, les reñían, los paleaban, los hacían trabajar hasta muy tarde.","Napi' ima llikanetchudek'i'ñina', yutudekllini'ma, llipu'tudekllini'ma, er'washinchi walek a'saka'tudekllina'.","dice que, antiguamente, (los españoles) los maltrataban, les reñían, los paleaban, los hacían trabajar hasta muy tarde.","napi' ima llikanetchudek'i'ñina', yutudekllini'ma, llipu'tudekllini'ma, er'washinchi walek a'saka'tudekllina'.",pdf_textos,T011_N003,True
U01719,G01522,Bebo café.,ULEK WAYUSA',bebo café.,ulek wayusa',flashcards,P01719,False
U03095,G02870,"Desde entonces en adelante, poco a poco algunos barriobajinos se rabian cuando los barrioaltinos van por ahí.",Ipa'leklanlek a'metchala nu'unta' Chilenñusa' yullina' Winenllusa' pa'a'ser nanalupa'.,"desde entonces en adelante, poco a poco algunos barriobajinos se rabian cuando los barrioaltinos van por ahí.",ipa'leklanlek a'metchala nu'unta' chilenñusa' yullina' winenllusa' pa'a'ser nanalupa'.,pdf_textos,T011_N042,False
U00759,G00638,Está fingiendo.,INTEK APALLI,está fingiendo.,intek apalli,flashcards,P00759,False
U00117,G00083,Tom ganó.,TOM KANA'TULLI,tom ganó.,tom kana'tulli,flashcards,P00117,False
U01297,G01128,Estás mintiendo.,TUMU'PALA,estás mintiendo.,tumu'pala,flashcards,P01297,False
U01872,G01666,Este funciona.,ASU' SAKA'TECHU',este funciona.,asu' saka'techu',flashcards,P01872,False
U01550,G01362,Es incorrecto.,MUI'SU' NUKA'A,es incorrecto.,mui'su' nuka'a,flashcards,P01550,False
U01386,G01211,Soy japonés.,JAPONES NUKA'KA,soy japonés.,japones nuka'ka,flashcards,P01386,False
U00919,G00789,Pruébate este.,LATAKER' ASU',pruébate este.,lataker' asu',flashcards,P00919,False
U02395,G02170,Usted señora quiere aprender esta nuestra lengua shiwilu.,Kenma senñula’ yañinchitula asu’ Shiwilu la’la’mapu’wa’.,usted señora quiere aprender esta nuestra lengua shiwilu.,kenma senñula' yañinchitula asu' shiwilu la'la'mapu'wa'.,pdf_textos,T003_N002,True
U01196,G01037,Se escaparon.,CHI'YEK LLINA',se escaparon.,chi'yek llina',flashcards,P01196,False
U02287,G02062,Ella también me está enseñando.,Nananta’ a’lek’apilallun.,ella también me está enseñando.,nananta' a'lek'apilallun.,pdf_textos,T001_N037,True
U00916,G00786,Tom estornudó.,TOM A'SHULLI,tom estornudó.,tom a'shulli,flashcards,P00916,False
U00721,G00605,Estate preparado.,INSEK'DIPERSU' ÑAPAKER',estate preparado.,insek'dipersu' ñapaker',flashcards,P00721,False
U02502,G02277,"Yo solita vivo, no tengo parientes,","kuashasa’ ñienkasu’ patunwi’nek,","yo solita vivo, no tengo parientes,","kuashasa' ñienkasu' patunwi'nek,",pdf_textos,T005_N029,True
U01373,G01198,Es abogado.,CHIMIDEKPI NUKA'A,es abogado.,chimidekpi nuka'a,flashcards,P01373,False
U01490,G01307,Solo levántate.,KENMASA' YUNSANKER',solo levántate.,kenmasa' yunsanker',flashcards,P01490,False
U02888,G02663,"De ahí, dice, (el duende) les hizo dormir después de que comieron.",Nanek ima wa’ki’lleklli urankasu’ supinak ima.,"de ahí, dice, (el duende) les hizo dormir después de que comieron.",nanek ima wa'ki'lleklli urankasu' supinak ima.,pdf_textos,T010_N056,True
U01231,G01070,Despiertalos.,UCHINANDE'KER,despiertalos.,uchinande'ker,flashcards,P01231,False
U00938,G00806,Nos recordamos.,LLI'INUTAPALLIDEK,nos recordamos.,lli'inutapallidek,flashcards,P00938,False
U02134,G01914,Me ataron.,TENPU'LLINERKU',me ataron.,tenpu'llinerku',flashcards,P02134,False
U01411,G01232,Les mentí.,TUMU'TULEKLEK,les mentí.,tumu'tuleklek,flashcards,P01411,False
U00463,G00379,¡Ten cuidado!,¡LI'KER'LA!,¡ten cuidado!,¡li'ker'la!,flashcards,P00463,True
U00464,G00379,¡Sé cuidadoso!,¡LI'KER'LA!,¡sé cuidadoso!,¡li'ker'la!,flashcards,P00464,True
U02873,G02648,Cuentan que un joven dijo “¿Ahí quién vivirá? A ver voy a ver” dijo y se fue.,Nana ala’sa’ nadi’nek ima tulli “¿Nanek den ipa’ nanpipalli? enta’n lli’kunchek i’na” tan ima pa’lli.,cuentan que un joven dijo ¿ahí quién vivirá? a ver voy a ver dijo y se fue.,nana ala'sa' nadi'nek ima tulli ¿nanek den ipa' nanpipalli? enta'n lli'kunchek i'na tan ima pa'lli.,pdf_textos,T010_N041,True
U00493,G00406,No esperes.,YAWA'TENTUTA,no esperes.,yawa'tentuta,flashcards,P00493,False
U01862,G01656,Estaban enfermos.,ÑAPAWIÑINA' KALUWI'SU',estaban enfermos.,ñapawiñina' kaluwi'su',flashcards,P01862,False
U02125,G01905,Son lindos.,U'CHIMUSHALA NUKER'KA,son lindos.,u'chimushala nuker'ka,flashcards,P02125,False
U03088,G02863,"-""Vengan, su pueblo es.","-""Wencha'ku', ñinnanlu'penma' nuka'a.","-vengan, su pueblo es.","-wencha'ku', ñinnanlu'penma' nuka'a.",pdf_textos,T011_N035,True
U00374,G00305,Guarda esto.,SEK'DIPERKER' ASU',guarda esto.,sek'diperker' asu',flashcards,P00374,False
U01017,G00879,Enfríalo.,A'SANEK'KER',enfríalo.,a'sanek'ker',flashcards,P01017,False
U02225,G02001,¿Me permiten?,¿TA'ITULE'CHUNER'KU?,¿me permiten?,¿ta'itule'chuner'ku?,flashcards,P02225,False
U02379,G02154,Así también yuca cruda rallada también se hierve en otra olla.,Nu’sik ker’ su’watek nananta’ a’ukluka’lek ali’la uktak.,así también yuca cruda rallada también se hierve en otra olla.,nu'sik ker' su'watek nananta' a'ukluka'lek ali'la uktak.,pdf_textos,T002_N046,True
U01776,G01575,Estoy acostumbrado.,ÑAPALEK DA'IYASU',estoy acostumbrado.,ñapalek da'iyasu',flashcards,P01776,False
U02229,G02004,¿Tienes cerveza?,¿A'ÑAPALA CERVEZA?,¿tienes cerveza?,¿a'ñapala cerveza?,flashcards,P02229,False
U02056,G01839,Sigo vivo.,NANPI'PALEK'I'LA,sigo vivo.,nanpi'palek'i'la,flashcards,P02056,False
U00135,G00097,Pregúntale.,LEK'KER',pregúntale.,lek'ker',flashcards,P00135,True
U00136,G00097,Pregúntales.,LEK'KER',pregúntales.,lek'ker',flashcards,P00136,True
U00246,G00194,Siéntate aquí.,DU'KER' ASEK,siéntate aquí.,du'ker' asek,flashcards,P00246,False
U03071,G02846,"-""¿Por qué vamos a matarlos?"", dijo un viejo.","–“ ¿Ma'ki'na nu'taterwa?"", tullima ala'sa' taserpi.","-¿por qué vamos a matarlos?, dijo un viejo.","– ¿ma'ki'na nu'taterwa?, tullima ala'sa' taserpi.",pdf_textos,T011_N018,True
U02648,G02423,todo tipo de peces.,dudinpu’ samer.,todo tipo de peces.,dudinpu' samer.,pdf_textos,T007_N068,True
U00824,G00700,Soy neutral.,ÑIDENKINPU' NUKA'KA,soy neutral.,ñidenkinpu' nuka'ka,flashcards,P00824,False
U02718,G02493,"Por eso dice los peces salieron,","Nu’an imaka samellusa’ yu’nketllina’,","por eso dice los peces salieron,","nu'an imaka samellusa' yu'nketllina',",pdf_textos,T007_N138,True
U02703,G02478,Cuando se silenció desapareció.,Tuna’sik wetlli.,cuando se silenció desapareció.,tuna'sik wetlli.,pdf_textos,T007_N123,True
