pair_id,group_id,anchor,positive,negative,negative_pair_id,negative_group_id,difficulty,sim_positive,sim_negative,margin,negative_rank
U01615,G01426,pareces ocupado.,ma'nen'nu'tapa'masu'pu'su' lli'tula,iñer' ñinchitapala',U01299,G01130,medium,0.669399082660675,0.481219619512558,0.18817946314811707,7
U00690,G00577,fracasaremos.,teka'per'aterwa',uki'lallidek,U01564,G01375,hard,0.5826118588447571,0.5316767692565918,0.05093508958816528,20
U00568,G00472,he comido.,weranek',wichi'lek,U00085,G01223,medium,0.7439882159233093,0.5786720514297485,0.1653161644935608,2
U00999,G00862,hazle pasar.,a'nakuker',lenme'ker' ipa,U01833,G01629,hard,0.6490876078605652,0.5794572234153748,0.06963038444519043,2
U00999,G00862,hazle pasar.,a'nakuker',a'tender',U00677,G00567,medium,0.6490876078605652,0.4986952841281891,0.1503923237323761,15
U01008,G00871,¡míralo!,¡lli'ker'!,¡latada'ker'!,U01182,G01029,hard,0.7519072890281677,0.6979206800460815,0.05398660898208618,9
U01008,G00871,¡míralo!,¡lli'ker'!,¡nanpiker'!,U00119,G00085,medium,0.7519072890281677,0.6011843085289001,0.15072298049926758,19
U00961,G00827,¿quiénes sois?,¿denlusa'acha?,¿kenma?,U01903,G01697,hard,0.6976333856582642,0.6385389566421509,0.05909442901611328,6
U00961,G00827,¿quiénes sois?,¿denlusa'acha?,kua nuka'ka,U00099,G00068,medium,0.6976333856582642,0.5349406599998474,0.16269272565841675,10
U00606,G00502,cantemos.,tuluner'awa',lansa'wa',U00854,G00730,hard,0.830553412437439,0.7676516771316528,0.06290173530578613,3
U00606,G00502,cantemos.,tuluner'awa',¿lansa'wa?,U01841,G01636,medium,0.830553412437439,0.6788005232810974,0.15175288915634155,8
U02342,G02117,"pelada, se trae a la casa y se la guarda.","eksu', kencha'lek pidik, aku'lek.","mapapa', damer'ita, puka' yunchinkelli.",U02649,G02424,hard,0.5998289585113525,0.49236011505126953,0.10746884346008301,3
U02342,G02117,"pelada, se trae a la casa y se la guarda.","eksu', kencha'lek pidik, aku'lek.","uka'lek, eksu'lek.",U02341,G02116,medium,0.5998289585113525,0.4484843909740448,0.15134456753730774,7
U02903,G02678,ya algunos de los espíritus de los esposos muertos penaban en sus casas:,nu'unta' ipa' wa'danwañi nana pidik:,"nala pendakilanenlusa' musu' ukpendalu'tek walek ima uketlli,",U02557,G02332,hard,0.5224772095680237,0.46177709102630615,0.06070011854171753,12
U02903,G02678,ya algunos de los espíritus de los esposos muertos penaban en sus casas:,nu'unta' ipa' wa'danwañi nana pidik:,ipa'la asu' shaya'lusa' inllinsellina' asu' ladanenna'.,U03013,G02788,medium,0.5224772095680237,0.37149879336357117,0.15097841620445251,27
U02037,G01821,lo arreglaré.,tekdiper'echek,nu'techek,U00552,G00457,hard,0.6810275912284851,0.6306459307670593,0.05038166046142578,13
U02037,G01821,lo arreglaré.,tekdiper'echek,lli'echek,U01446,G01264,medium,0.6810275912284851,0.5255558490753174,0.15547174215316772,26
U00773,G00650,como pan.,ka'apalek tanta',ulek wayusa',U01719,G01522,hard,0.600607693195343,0.45414677262306213,0.14646092057228088,3
U00773,G00650,como pan.,ka'apalek tanta',maechek alasa',U01445,G01263,medium,0.600607693195343,0.40323641896247864,0.19737127423286438,4
U02478,G02253,"a mí esta señora me está hacienda hablar,","kua asu' senñula' a'lunpallun,","nanentu ker' manta'lek menmikda',",U02340,G02115,hard,0.7223551869392395,0.6445441842079163,0.07781100273132324,2
U02478,G02253,"a mí esta señora me está hacienda hablar,","kua asu' senñula' a'lunpallun,","nana wintupatekwa' nana tetchu,",U02868,G02643,medium,0.7223551869392395,0.5650894045829773,0.1572657823562622,9
U02505,G02280,si usted supiera hablar conversaríamos.,ñinchilu'nma'su' ñilli inluntunansu'.,lli'amudek mu'katapa'su' penpen.,U02591,G02366,hard,0.5116254091262817,0.4320572018623352,0.07956820726394653,3
U02505,G02280,si usted supiera hablar conversaríamos.,ñinchilu'nma'su' ñilli inluntunansu'.,a'lek'etchenma' kuda ukluta'kudeksu'.,U02335,G02110,medium,0.5116254091262817,0.3434826731681824,0.16814273595809937,15
U02451,G02226,"ah, a ver pues, desde la mañana no he bebido nada.","- ah, enta'n'i'na dasu'laklanek uwi'nek.","ipa'lalek, ipa'la walek yunsi'ñi.",U02470,G02245,hard,0.6536732912063599,0.5636515617370605,0.09002172946929932,2
U02451,G02226,"ah, a ver pues, desde la mañana no he bebido nada.","- ah, enta'n'i'na dasu'laklanek uwi'nek.",- nanekla yunsanma' tekka'nta'ku' ala'sa' nala inner'apek walek.,U02543,G02318,medium,0.6536732912063599,0.4907331168651581,0.16294017434120178,5
U02510,G02285,"sólo eso he hablado. yurimaguas, julio 2005",kua nanasa' lunek.,nana ka'amu susulek.,U02487,G02262,medium,0.6055790781974792,0.4437556266784668,0.16182345151901245,2
U01040,G00901,tómate algo.,uker' ma'pinta',wiu'su' nu'ter',U01345,G01173,hard,0.6451590657234192,0.5278825759887695,0.11727648973464966,4
U01040,G00901,tómate algo.,uker' ma'pinta',eklli nu'ter',U01669,G01476,medium,0.6451590657234192,0.44382935762405396,0.20132970809936523,13
U03026,G02801,"ahora más tienen aretes, tienen collar, aprendieron a leer y escribir. algunos tienen dinero.","ipa'la a'pinta' asunwekwañina', miduwañina', kerka' ñinchillintullina'. nu'unta' kulliker'wañi.","shunka' ekkilala, shunka' ínkatu', shunka' alei'teklun ku'apellusa'pu'su' pa'llina'. iñer uku'latukun.",U03007,G02782,hard,0.7221084237098694,0.5767425894737244,0.14536583423614502,2
U03026,G02801,"ahora más tienen aretes, tienen collar, aprendieron a leer y escribir. algunos tienen dinero.","ipa'la a'pinta' asunwekwañina', miduwañina', kerka' ñinchillintullina'. nu'unta' kulliker'wañi.","ipa'la'ka luwetchudekllina' ali'la muda'lusa', luwetchudekñina' nerpi'la lunlusa'.",U03034,G02809,medium,0.7221084237098694,0.5672233700752258,0.15488505363464355,3
U01629,G01440,trabajas duro.,saka'techu watensu',musu' sek'kaperechuner'ken,U01344,G01172,hard,0.6409593820571899,0.4964686632156372,0.14449071884155273,3
U01629,G01440,trabajas duro.,saka'techu watensu',saka'tapawina,U01625,G01436,medium,0.6409593820571899,0.4746338427066803,0.16632553935050964,4
U02332,G02107,nos estamos muriendo.,chimianpilallidek.,perlli'llidek,U00701,G00587,hard,0.6976211667060852,0.6389529705047607,0.05866819620132446,4
U02332,G02107,nos estamos muriendo.,chimianpilallidek.,welliek'apallidek,U01561,G01373,medium,0.6976211667060852,0.5457597970962524,0.15186136960983276,15
U00202,G00155,llego tarde.,erwa' ektu'lek,wichi'echek,U00088,G00061,hard,0.6599370837211609,0.5374960899353027,0.12244099378585815,3
U00202,G00155,llego tarde.,erwa' ektu'lek,dasu'la ektu'kerllia,U01609,G01420,medium,0.6599370837211609,0.4957466423511505,0.16419044137001038,7
U00540,G00446,prometí.,tuwinek,latek'iñen,U00521,G00432,hard,0.5610749125480652,0.4990924894809723,0.061982423067092896,9
U00540,G00446,prometí.,tuwinek,wa'tentechek,U00805,G00681,medium,0.5610749125480652,0.4109567701816559,0.1501181423664093,21
U01624,G01435,¿quieres esto?,¿asu' luwantula?,¿luwantulun?,U01678,G01484,medium,0.7433029413223267,0.5725626945495605,0.1707402467727661,2
U02228,G02003,¡contrólate!,¡inlu'uk'ter!,¡luntuu!,U00632,G00527,hard,0.7106506824493408,0.6582643985748291,0.05238628387451172,17
U02228,G02003,¡contrólate!,¡inlu'uk'ter!,tenpu'ker',U00146,G00106,medium,0.7106506824493408,0.5519137978553772,0.15873688459396362,35
U00641,G00534,lo intentaron.,indek'llina',peklu'tullina',U00892,G00764,hard,0.5466975569725037,0.4935245215892792,0.05317303538322449,15
U00641,G00534,lo intentaron.,indek'llina',latek'lanañi,U01850,G01645,medium,0.5466975569725037,0.3909861445426941,0.15571141242980957,37
U02364,G02139,cuando hierve se lo echa en otra olla de barro grande que está enterrada (hasta la mitad).,"ukluka'sik, ali'lak kupin uktak pekdu'a'kasu' upellek.",nu'sik ker' su'watek nananta' a'ukluka'lek ali'la uktak.,U02379,G02154,hard,0.6537251472473145,0.5978918671607971,0.055833280086517334,2
U02364,G02139,cuando hierve se lo echa en otra olla de barro grande que está enterrada (hasta la mitad).,"ukluka'sik, ali'lak kupin uktak pekdu'a'kasu' upellek.",we'chimu luntulek senñula' enpi'pu' lunchinpu'a'kasu'.,U02288,G02063,medium,0.6537251472473145,0.4810459315776825,0.17267921566963196,9
U03153,G02928,"otros se han quedado en el cerro. 11 literalmente, los nombres de adentro.",ali'lima llia'lli ma'i mutupik.,a'pinta' tupichina' nawa'.,U02293,G02068,hard,0.4817000925540924,0.39415058493614197,0.08754950761795044,3
U03153,G02928,"otros se han quedado en el cerro. 11 literalmente, los nombres de adentro.",ali'lima llia'lli ma'i mutupik.,u'lan untunan enñi.,U02714,G02489,medium,0.4817000925540924,0.3244200348854065,0.1572800576686859,17
U01731,G01533,hice panecitos.,nutulek tanta'shala,wayusa' nu'tulek,U01412,G01233,hard,0.6565438508987427,0.5799561142921448,0.0765877366065979,3
U01731,G01533,hice panecitos.,nutulek tanta'shala,alantapalek kulliker',U01711,G01514,medium,0.6565438508987427,0.48648959398269653,0.17005425691604614,5
U00074,G00055,dolor,iker,ikerlli,U00221,G00173,hard,0.6180634498596191,0.5662831664085388,0.05178028345108032,2
U00074,G00055,dolor,iker,duker,U00244,G00193,medium,0.6180634498596191,0.464038223028183,0.15402522683143616,9
U02876,G02651,de ahí le dijo:,naneklima itulli:,tekkinchima itulli:,U02627,G02402,hard,0.767047643661499,0.6939348578453064,0.07311278581619263,3
U02876,G02651,de ahí le dijo:,naneklima itulli:,nanek ima ali'la taserpi wa'lata'su' tulli:,U02854,G02629,medium,0.767047643661499,0.6158301830291748,0.15121746063232422,6
U02806,G02581,"sabiendo leer,","ñinchilli'anna' kerka'ña,","ñinchillinsetchanna',",U02805,G02580,hard,0.7067857980728149,0.6130895614624023,0.0936962366104126,2
U02806,G02581,"sabiendo leer,","ñinchilli'anna' kerka'ña,","nanima yañinchitulli,",U02313,G02088,medium,0.7067857980728149,0.5502673983573914,0.15651839971542358,4
U02916,G02691,ellos sí van a matar a esa fiera.,nawa'ler a'ka di'tetchuna' nana anaka'.,nanentu pa'erkasu' anaker'chuna' iñerdaper.,U02855,G02630,hard,0.6539126038551331,0.5466102957725525,0.10730230808258057,2
U02916,G02691,ellos sí van a matar a esa fiera.,nawa'ler a'ka di'tetchuna' nana anaka'.,kananna' nanasa' llikantullina' dei'tullina'.,U03079,G02854,medium,0.6539126038551331,0.4998302757740021,0.15408232808113098,4
U00926,G00795,¿hacía frío?,¿sanekwanwiñi?,¿musu'ñapawiñi?,U00927,G00796,hard,0.7335291504859924,0.6629433035850525,0.07058584690093994,2
U00926,G00795,¿hacía frío?,¿sanekwanwiñi?,¿mulli'ncha'?,U00678,G00568,medium,0.7335291504859924,0.555000901222229,0.17852824926376343,10
U01795,G01594,fue ameno.,u'chimu ñiwiñi,ñiwiñi tekinchi,U00842,G00718,hard,0.7616102695465088,0.694963812828064,0.06664645671844482,7
U01795,G01594,fue ameno.,u'chimu ñiwiñi,ucha'paya ñapawiñi,U00840,G00716,medium,0.7616102695465088,0.5943050980567932,0.16730517148971558,13
U01796,G01594,era perfecto.,u'chimu ñiwiñi,ñiwiñi tekinchi,U00842,G00718,hard,0.7470324635505676,0.6781491041183472,0.06888335943222046,3
U01796,G01594,era perfecto.,u'chimu ñiwiñi,si'len ñiwiñi,U01476,G01294,medium,0.7470324635505676,0.5397969484329224,0.20723551511764526,10
U00397,G00322,¡por supuesto!,te'kinchi,tekinchi,U01909,G01703,hard,0.6277777552604675,0.5526754260063171,0.07510232925415039,2
U00397,G00322,¡por supuesto!,te'kinchi,¡pen!,U00006,G00004,medium,0.6277777552604675,0.4773072600364685,0.15047049522399902,10
U01589,G01400,miramos,lli'aterwa',lek'kawa',U01499,G01315,hard,0.8275213241577148,0.6833458542823792,0.1441754698753357,3
U01589,G01400,miramos,lli'aterwa',lauk'tawa',U01149,G01002,medium,0.8275213241577148,0.6265845894813538,0.20093673467636108,4
U00632,G00527,¡háblame!,¡luntuu!,¡a'illinker'!,U02108,G01889,hard,0.7009617686271667,0.6021504998207092,0.09881126880645752,4
U00632,G00527,¡háblame!,¡luntuu!,¡paker'!,U00067,G00051,medium,0.7009617686271667,0.5506370067596436,0.1503247618675232,14
U01253,G01089,estamos hambrientos.,uki'latek ñapallidek,welliek'apallidek,U01561,G01373,hard,0.7904409766197205,0.7268808484077454,0.0635601282119751,16
U01253,G01089,estamos hambrientos.,uki'latek ñapallidek,chiminllinkekla nampipalekwa',U00939,G00807,medium,0.7904409766197205,0.6287124752998352,0.16172850131988525,27
U00178,G00136,lo tengo.,a'ñapalek,awer'lek,U00524,G00434,hard,0.5675480961799622,0.5004633665084839,0.06708472967147827,5
U00178,G00136,lo tengo.,a'ñapalek,lunnek,U00771,G00648,medium,0.5675480961799622,0.41224637627601624,0.15530171990394592,20
U00000,G00000,ve.,paker',lli'u,U00268,G00214,hard,0.4936616122722626,0.4278327524662018,0.06582885980606079,13
U00001,G00000,vete.,paker',pa'a,U00236,G00186,hard,0.8477588295936584,0.7586080431938171,0.08915078639984131,4
U00001,G00000,vete.,paker',da'kerker',U00057,G00046,medium,0.8477588295936584,0.6942196488380432,0.15353918075561523,11
U00002,G00000,vaya.,paker',nu'wanker',U00061,G00876,hard,0.8070825338363647,0.7393724918365479,0.0677100419998169,6
U00002,G00000,vaya.,paker',pa'awa',U00857,G00733,medium,0.8070825338363647,0.6544864773750305,0.15259605646133423,16
U01968,G01757,¿comés carne?,¿chuchu ka'a'pala?,¿ipa werana?,U01693,G01496,hard,0.5672200918197632,0.5155847072601318,0.05163538455963135,5
U01968,G01757,¿comés carne?,¿chuchu ka'a'pala?,¿kaluwipala?,U00991,G00855,medium,0.5672200918197632,0.4166193902492523,0.15060070157051086,24
U02713,G02488,"el lago junto al pelejo se secó,","kundetchek enñi,","patak ipa'linchi u'deklek,",U02359,G02134,hard,0.5950357913970947,0.5389965772628784,0.05603921413421631,21
U02713,G02488,"el lago junto al pelejo se secó,","kundetchek enñi,","luwetchi'ñina' panwala,",U02782,G02557,medium,0.5950357913970947,0.4431289732456207,0.151906818151474,41
U02040,G01824,seré paciente.,wa'tentutek ñiechek,wa'tentapechek,U02041,G01825,hard,0.8206953406333923,0.7465853691101074,0.07410997152328491,2
U02040,G01824,seré paciente.,wa'tentutek ñiechek,wa'tentechek,U00805,G00681,medium,0.8206953406333923,0.642362654209137,0.17833268642425537,4
U00610,G00506,caminemos.,dek'kuntawa',weranwa',U00387,G00315,hard,0.6979224681854248,0.6467228531837463,0.05119961500167847,13
U00610,G00506,caminemos.,dek'kuntawa',lansa'wa',U00854,G00730,medium,0.6979224681854248,0.5439189076423645,0.1540035605430603,35
U01248,G01085,estábamos heridos.,llipu'pi ñapawiñidek,insek'diperpi ñapawiñidek,U01236,G01075,hard,0.725715696811676,0.6701458692550659,0.05556982755661011,13
U01248,G01085,estábamos heridos.,llipu'pi ñapawiñidek,sipuk'ñapallidek,U02182,G01962,medium,0.725715696811676,0.5752618908882141,0.15045380592346191,39
U01249,G01085,estábamos lastimados.,llipu'pi ñapawiñidek,ekuanñiwiñidek,U02174,G01954,hard,0.7793158292770386,0.7261638641357422,0.05315196514129639,8
U01249,G01085,estábamos lastimados.,llipu'pi ñapawiñidek,lachek'insu' ñapallidek,U01581,G01392,medium,0.7793158292770386,0.628357470035553,0.1509583592414856,23
U00012,G00009,¡para!,¡ta'ituler'!,¡daker'ku'!,U00059,G00047,hard,0.7012814879417419,0.6476302742958069,0.05365121364593506,17
U00012,G00009,¡para!,¡ta'ituler'!,¡apu'u!,U00382,G00311,medium,0.7012814879417419,0.5462877750396729,0.1549937129020691,35
U03075,G02850,buscaron a los yupaneros.,ma'i silutulusa' dunkerllina'.,uketchu samellusa'.,U02641,G02416,hard,0.5239781737327576,0.46103423833847046,0.06294393539428711,10
U03075,G02850,buscaron a los yupaneros.,ma'i silutulusa' dunkerllina'.,kananna' nanasa' llikantullina' dei'tullina'.,U03079,G02854,medium,0.5239781737327576,0.3720274269580841,0.15195074677467346,34
U02052,G01835,voy saliendo.,yunsu'pilalek,adenche'chek,U01092,G00951,hard,0.7033184766769409,0.6474427580833435,0.05587571859359741,7
U02052,G01835,voy saliendo.,yunsu'pilalek,yasaka'tulek,U01751,G01553,medium,0.7033184766769409,0.5463520288467407,0.1569664478302002,21
U02944,G02719,las ramas de las lupunas quebradas se mantenían colgadas (ya el duende los estaba hipnotizando).,llinanlusi'ma tanpa'nen ukunñina'.,ma'i silutulusa' dunkerllina'.,U03075,G02850,hard,0.49504220485687256,0.4251081943511963,0.06993401050567627,6
U02944,G02719,las ramas de las lupunas quebradas se mantenían colgadas (ya el duende los estaba hipnotizando).,llinanlusi'ma tanpa'nen ukunñina'.,pipekdek'anni'ma kencha'dekllina' ya'luwerdek'anna'.,U03020,G02795,medium,0.49504220485687256,0.34180396795272827,0.1532382369041443,25
U01863,G01657,ellos ayudarán.,nawa' katu'pa'techuna',nawa panper'chechuna',U01866,G01660,hard,0.7980611324310303,0.6654510498046875,0.13261008262634277,2
U01863,G01657,ellos ayudarán.,nawa' katu'pa'techuna',nana katu'pa'techu,U01190,G01033,medium,0.7980611324310303,0.627581775188446,0.17047935724258423,3
U01542,G01354,ellos bailarán.,nawa' lanse'chuna',nawa dek'kuntillina',U00902,G00773,hard,0.6662221550941467,0.5927723050117493,0.07344985008239746,3
U01542,G01354,ellos bailarán.,nawa' lanse'chuna',panper'echuna',U01865,G01659,medium,0.6662221550941467,0.5138379335403442,0.1523842215538025,9
U00988,G00852,¿estás lleno?,¿mer'su' ñapala?,¿saka'tusu' ñapala?,U01321,G01150,hard,0.7071903347969055,0.6487771272659302,0.05841320753097534,14
U00988,G00852,¿estás lleno?,¿mer'su' ñapala?,¿a'pe'chapala?,U01938,G01728,medium,0.7071903347969055,0.5506370067596436,0.15655332803726196,25
U01974,G01763,¿lo recuerdas?,¿lli'inutapala?,¿kerka' ñinchitapala?,U02221,G01998,hard,0.7140892148017883,0.6383423805236816,0.07574683427810669,8
U01974,G01763,¿lo recuerdas?,¿lli'inutapala?,¿ñinchitapala idun'ak?,U01005,G00868,medium,0.7140892148017883,0.5573462843894958,0.15674293041229248,18
U02734,G02509,sólo el pueblo de ellos se reproducirá le dijo al hombre candela.,nawa' ñinanlu'nenna' a'llupitununtekchuna' itullima tanpen muda'.,nanadaper tekkinchinen luñina' taserpilusa' pantanna' lauk'erkasu'.,U02573,G02348,hard,0.5745080709457397,0.4466836154460907,0.12782445549964905,2
U02734,G02509,sólo el pueblo de ellos se reproducirá le dijo al hombre candela.,nawa' ñinanlu'nenna' a'llupitununtekchuna' itullima tanpen muda'.,ñienkasu' ñinchichillina' namasu' la'lekla lunchinpu'dek'a'kasu' malek.,U02301,G02076,medium,0.5745080709457397,0.41751429438591003,0.1569937765598297,5
U01172,G01021,le disparó.,ilanñi,chimidek'tulli,U01703,G01506,hard,0.7165821194648743,0.6634609699249268,0.05312114953994751,3
U01172,G01021,le disparó.,ilanñi,tenmiansu'lli,U01120,G00975,medium,0.7165821194648743,0.5602775812149048,0.15630453824996948,9
U01190,G01033,eso ayudará.,nana katu'pa'techu,asu' saka'techu',U01872,G01666,hard,0.8033363819122314,0.6568742990493774,0.146462082862854,3
U01190,G01033,eso ayudará.,nana katu'pa'techu,nana katu'pa'tulli,U00888,G00760,medium,0.8033363819122314,0.6456226110458374,0.15771377086639404,4
U00625,G00520,mantente alerta.,ñapaker' insek'dipersu',nantapitek' ñiker',U00138,G00099,hard,0.6917385458946228,0.627392053604126,0.06434649229049683,6
U00625,G00520,mantente alerta.,ñapaker' insek'dipersu',lli'ker' uti'lakla,U02157,G01937,medium,0.6917385458946228,0.5389065146446228,0.15283203125,12
U02041,G01825,estaré esperando.,wa'tentapechek,wa'tentutek ñiechek,U02040,G01824,hard,0.8427711129188538,0.7758803367614746,0.06689077615737915,2
U02041,G01825,estaré esperando.,wa'tentapechek,yennichinek wa'tentak,U01456,G01274,medium,0.8427711129188538,0.6627658009529114,0.18000531196594238,5
U02578,G02353,así dicen que pampayacu se quemó.,nu'sui'ma asu' panpadek uksu'ketchulli.,naneklimaka asu' nana lanla' pitunta' uwentunta'lli.,U02831,G02606,hard,0.7085806131362915,0.5844593644142151,0.12412124872207642,2
