CODIGO,ESP,SHIWILU,Grabado?,Defectuosos?,
FL2_0358,Falló.,APER'LLI,TRUE,TRUE,
FL2_0359,Fracasó.,A'APER'LLI,TRUE,TRUE,
FL2_0360,Llovió.,U'LANÑI,TRUE,TRUE,
,Nevó.,--,,,
FL2_0361,Apesta.,ANALLI,TRUE,TRUE,
FL2_0362,Funcionó.,SAKA'TULLI,TRUE,TRUE,
FL2_0363,Hace frío.,SANEK'WAÑI,TRUE,TRUE,
FL2_0364,Está frío.,SANEK'APALLI,TRUE,TRUE,
FL2_0365,Está fresco.,NALU  ÑAPALLI,TRUE,TRUE,
FL2_0366,Está oscuro.,KASISER' ÑAPALLI,TRUE,TRUE,
FL2_0367,¡Está listo!,¡INSEK'DIPERPI ÑAPALLI!,TRUE,TRUE,
FL2_0368,Es tarde.,ER'WA NUKA'A,TRUE,TRUE,
FL2_0369,Es agradable. (persona),MUKANKAN,TRUE,TRUE,
FL2_0370,Es agradable. (sabor),IYALLI,TRUE,TRUE,
FL2_0371,Se terminó.,TA'WAN'TULLI,TRUE,TRUE,
FL2_0372,Se acabó.,TEKINEKLLI,TRUE,TRUE,
FL2_0373,¡Es verdad!,¡TEKKINCHI NUKA'A!,TRUE,TRUE,
FL2_0374,Es verdad.,TEKKINCHI NUKA'A,TRUE,TRUE,
FL2_0375,Guarda esto.,SEK'DIPERKER' ASU',TRUE,TRUE,
FL2_0376,Guarden esto.,SEK'DIPERKU' ASU',TRUE,TRUE,
FL2_0377,Mantente caliente.,UKAPISU' ÑAPER',TRUE,TRUE,
FL2_0378,Manténgase caliente.,UKAPISU' ÑAPER',TRUE,TRUE,
,Mantenete abrigado.,--,,,
FL2_0379,Mantente abrigado.,I'SHIWANSU' ÑAPER',TRUE,TRUE,
FL2_0380,Manténganse abrigados.,I'SHIWANSU' ÑAPAKU',TRUE,TRUE,
,Ahora márchate.,--,,,
FL2_0381,Ahora vete.,PAKER' IPA'LA,TRUE,TRUE,
FL2_0382,Ahora lárgate.,PAKER' IPA'LA,TRUE,TRUE,
,¡Déjame marchar!,--,,,
FL2_0383,¡Suéltame!,¡APU'U!,TRUE,TRUE,
FL2_0384,¡Déjeme ir!,¡TA'ITULA'U'KU YAPANTA'LEK!,TRUE,TRUE,
FL2_0385,Déjame entrar.,TA'ITULA'U YADA'LEK,TRUE,TRUE,
FL2_0386,Déjeme entrar.,TA'ITULA'U YADA'LEK,TRUE,TRUE,
FL2_0387,Déjanos entrar.,TA'ITULA'UDEK YADA'LLIDEK,TRUE,TRUE,
FL2_0388,Comamos.,WERANWA',TRUE,TRUE,
FL2_0389,Veamos.,LLI'AWA',TRUE,TRUE,
FL2_0390,¡Intentémoslo!,¡INTEK'KLIERIWA'!,TRUE,TRUE,
FL2_0391,Escucha.,LAUK'TER',TRUE,TRUE,
FL2_0392,Aflójalo.,APU'KER',TRUE,TRUE, (sueltalo)
FL2_0393,Suéltala.,APU'KER',TRUE,TRUE,
FL2_0394,Aflójala.,APU'KER',TRUE,TRUE,
FL2_0395,Deja sitio.,TA'ITER' A'MERCHA,TRUE,TRUE,
FL2_0396,Deja pasar.,TA'ITER' NAKUI,TRUE,TRUE,
FL2_0397,¡Buen tiro!,MUSU' DEK'LA,TRUE,TRUE,
FL2_0398,¡Por supuesto!,TE'KINCHI,TRUE,TRUE,
FL2_0399,¿Perdona?,TA'ITULAU,TRUE,TRUE,
FL2_0400,Póntelo.,I'SHI'KER',TRUE,TRUE,
FL2_0401,Lee esto.,LUNTUKER' ASU',TRUE,TRUE,
FL2_0402,Lea esto.,LUNTUKER' ASU',TRUE,TRUE,
FL2_0403,Lean esto.,LUNTUKU' ASU',TRUE,TRUE,
FL2_0404,Decí hola.,MA'PU'SIN TUKER',TRUE,TRUE,
FL2_0405,Véase arriba.,LI'KER' MUSENKEK,TRUE,TRUE,
FL2_0406,¡Cogedlo!,PILLI'TER',TRUE,TRUE,
FL2_0407,¡Arrestadlo!,PILLI'TER',TRUE,TRUE,
FL2_0408,¡Prendedlo!,PILLI'TER',TRUE,TRUE,
FL2_0409,Ella anda.,NANA DEKUNDULLI,TRUE,TRUE,
FL2_0410,Ella camina.,NANA DEKUNDULLI,TRUE,TRUE,
FL2_0411,Anda.,DEKUNDUNLLI,TRUE,TRUE,
FL2_0412,Está buena.,MUPALLI,TRUE,TRUE,
FL2_0413,Firme aquí.,LINSERCHER' ASEK,TRUE,TRUE,
FL2_0414,Firma esto.,LINSERKER' ASU',TRUE,TRUE,
FL2_0415,Sentate ahí.,DU'KER' NANEK,TRUE,TRUE,
FL2_0416,Tú mantente.,LLIA'KER' KENMA,TRUE,TRUE,
FL2_0417,Quieto.,DU'LA'KER' ,TRUE,TRUE,
FL2_0418,Más despacio.,A'PINTA' UTI'LA,TRUE,TRUE,
FL2_0419,Fuera.,ADIPI,TRUE,TRUE,
FL2_0420,Aléjate.,ÑILUPA'SHA,TRUE,TRUE,
FL2_0421,Quedate acá.,ASEK LIA'KER',TRUE,TRUE,
FL2_0422,Deténlos.,NANEK LIA'INA',TRUE,TRUE,
FL2_0423,Párales.,NANEK LIA'INA',TRUE,TRUE,
FL2_0424,¡Cuidate!,INLUUKTER',TRUE,TRUE,
FL2_0425,¡Te cuidas!,INLUUKTER',TRUE,TRUE,
FL2_0426,Encárgate tú.,KENMA LLI'KER',TRUE,TRUE,
FL2_0427,Toma esto.,MA'TA ASU',TRUE,TRUE,
FL2_0428,Tome esto.,MA'TA ASU',TRUE,TRUE,
FL2_0429,Eso es.,NANA NUKA'A,TRUE,TRUE,
FL2_0430,¿Entonces qué?,¿NU'PACHIN MA'NEN?,TRUE,TRUE,
FL2_0431,Cayeron.,ANU'LLINA',TRUE,TRUE,
FL2_0432,Perdieron.,KANA'CHI'ÑINA',TRUE,TRUE,
FL2_0433,Tomás condujo.,TOMAS EKPA'LLI,TRUE,TRUE,
FL2_0434,Tom teje.,TOM LANTEÑI,TRUE,TRUE,
FL2_0435,Tom sabe.,TOM ÑINCHITAPALLI,TRUE,TRUE,
FL2_0436,Tom nada.,TOM IDUMPALLI,TRUE,TRUE,
FL2_0437,Tom juró.,TOM TULLI,TRUE,TRUE,
FL2_0438,Tomás votó.,TOMAS DEK'LLI,TRUE,FALSE,
FL2_0439,Tom camina.,TOM DEKKUNTULLI,TRUE,FALSE,
FL2_0440,Tom saludó.,TOM TULLI MA'PU'SIN,TRUE,FALSE,(TOM DIJO HOLA)
FL2_0441,Tomás trabaja.,TOMÁS SAKA'TAPALLI,TRUE,FALSE,
FL2_0442,Tom irá.,TOM PA'ECHU,TRUE,FALSE,
FL2_0443,Pruébatelo.,TEKLERIER',TRUE,FALSE,LATAKER' (de comida)
FL2_0444,Espera aquí.,WA'TENTER' ASEK,TRUE,FALSE,
FL2_0445,Aguarda aquí.,WA'TENTER' ASEK,TRUE,FALSE,
FL2_0446,Esperen aquí.,WA'TENKU' ASEK,TRUE,FALSE,
,¡Abusado!,--,,,
FL2_0447,Fallamos.,APER'LLIDEK,TRUE,FALSE,
FL2_0448,Nos olvidamos.,PINANER'LLIDEK,TRUE,FALSE,
FL2_0449,Conversamos.,LUNÑIDEK,TRUE,FALSE,
FL2_0450,Nosotros esperamos.,KUDA WA'TENTULIDEK,TRUE,FALSE,
FL2_0451,Después veremos.,NANEKLA LLI'ATERWA',TRUE,FALSE,
FL2_0452,Ya veremos.,IPA' LLI'ATERWA',TRUE,FALSE,
FL2_0453,¡Hemos ganado!,¡KANA'TULLIDEK!,TRUE,FALSE,
FL2_0454,¿Qué hay?,¿MA'NEN ÑAPALLI?,TRUE,FALSE,
FL2_0455,¿Quién es?,¿DEN A'CHA?,TRUE,FALSE,
,Aabe...,--,,,
FL2_0456,Tú maneja.,KENMA EKPA'KER',TRUE,FALSE,
FL2_0457,Tú empieza.,KENMA TENMIANSUER',TRUE,FALSE,
FL2_0458,Lo intentaste.,INTEK'LLI'WINA,TRUE,FALSE,
FL2_0459,Más alto.,A'PINTA' MUSENKEK,TRUE,FALSE,
,¿Tengo razón?,--,,,
FL2_0460,¿Me equivoco?,¿APER'LEK A'CHA?,TRUE,FALSE,
FL2_0461,¿Estoy equivocada?,¿APER'SUKU A'CHA?,TRUE,FALSE,
FL2_0462,¿Estás bien?,¿MUPALAN'CHA?,TRUE,FALSE,
FL2_0463,¿Estás levantado?,¿YUNSANSU' ÑAPALA?,TRUE,FALSE,
FL2_0464,¡Ten cuidado!,¡LI'KER'LA!,TRUE,FALSE,
FL2_0465,¡Sé cuidadoso!,¡LI'KER'LA!,TRUE,FALSE,
FL2_0466,Estate contento.,ÑAPAKER' MUSU'KANKANTUSU',TRUE,FALSE,
FL2_0467,Sea paciente.,WA'TENKER' A'MERCHA.,TRUE,FALSE,
FL2_0468,Sé serio.,YAMERCHA,TRUE,FALSE,(no te rias)
FL2_0469,Traed comida.,KENCHER' WERAN,TRUE,FALSE,
FL2_0470,Trae vino.,KENCHER' VINU',TRUE,FALSE,
FL2_0471,¿Puedo ayudar?,¿YENNITECHEK KATU'PA'TAK?,TRUE,FALSE,
FL2_0472,Lleva esto.,EKPA'KER' ASU',TRUE,FALSE,
FL2_0473,Comprueba esto.,TEKLERIER' ASU',TRUE,FALSE,
FL2_0474,Escoge uno.,WADUNKER' ALA'SA',TRUE,FALSE,
FL2_0475,Ven solo.,WENLLER' KENMASA',TRUE,FALSE,
FL2_0476,Vente.,WENLLER' ,TRUE,FALSE,
FL2_0477,Ven temprano.,WENLLER' DASU'LA,TRUE,FALSE,
FL2_0478,¡Pásale!,ENKA'KER',TRUE,FALSE,
FL2_0479,¡Pásenle!,ENKA'KU',TRUE,FALSE,
FL2_0480,¡Ven rápido!,¡WENCHER' WIUKSU'!,TRUE,FALSE,
FL2_0481,¡Vení rápido!,¡WENCHER' WIUKSU'!,TRUE,FALSE,
FL2_0482,¡Ya párale!,¡PILLI'TER' NANEK!,TRUE,FALSE,
FL2_0483,¿Fue Tom?,¿TOM ÑIWIÑI?,TRUE,FALSE,
FL2_0484,No vengas.,YAWENCHA'TA,TRUE,FALSE,
FL2_0485,¡No salten!,¡YAINDEKTAMA'!,TRUE,FALSE,
FL2_0486,No miren.,YALLI'TAMA,TRUE,FALSE,
FL2_0487,No cantes.,YATULUNER'TA,TRUE,FALSE,
FL2_0488,No canten.,YATULENER'TAMA,TRUE,FALSE,
FL2_0489,No pares.,YATAITULA'TA,TRUE,FALSE,
FL2_0490,¡No hables!,¡YALUNTA'!,TRUE,FALSE,
FL2_0491,No hables.,YALUNTA',TRUE,FALSE,
FL2_0492,¡No esperes!,¡YAWA'TENTA!,TRUE,FALSE,
FL2_0493,¡No esperen!,¡YAWA'TENTUTAMA!,TRUE,FALSE,
FL2_0494,No esperes.,YAWA'TENTUTA,TRUE,FALSE,
FL2_0495,No grites.,YALAMAPU'TA,TRUE,FALSE,
FL2_0496,Come despacio.,WERANKER' UTI'LA,TRUE,FALSE,
FL2_0497,¡Comé despacio!,¡WERANKER' UTI'LA!,TRUE,FALSE,
FL2_0498,Síguele.,TUPITER',TRUE,FALSE,
FL2_0499,Olvídenlo.,PINANER'KU',TRUE,FALSE,
FL2_0500,Perdónenos.,TAITULA'U'KUDEK,TRUE,FALSE,
FL2_0501,Dios existe.,YUS NAMPIPALLI,TRUE,FALSE,
FL2_0502,Tosió.,CHINKU'LLI,TRUE,FALSE,
FL2_0503,Descolgó.,U'NU'WAÑI,TRUE,FALSE,
FL2_0504,Está arruinado.,SAPUSU' ÑAPALLI,TRUE,FALSE,
FL2_0505,Él miente.,NANA TUMU'PALLI,TRUE,FALSE,
FL2_0506,Es inteligente.,ÑINCHIDINUSU'NUKA'A,TRUE,FALSE,
FL2_0507,Aquí está.,ASEK' ÑAPALLI,TRUE,FALSE,
FL2_0508,Aquí vamos.,ASEK' PA'APILALLIDEK,TRUE,FALSE,
FL2_0509,"Hey, cálmate.",LAUK'LA TUNA'KER',TRUE,FALSE,
FL2_0510,Mantente quieto.,YALENMEKTA,TRUE,FALSE,
FL2_0511,¡Qué aburrimiento!,¡MUSU' KANKANCHI'NEK!,TRUE,FALSE,(NO ME SIENTO BIEN)
FL2_0512,¡Qué bonito!,¡EMBU'NI MUSHIPA'!,TRUE,FALSE,
FL2_0513,¡Encantador!,¡MUPENCHA!,TRUE,FALSE,
,¡Qué trágico!,--,,,
FL2_0514,Lo admito.,YAN'KATEKTULEK,TRUE,FALSE,
FL2_0515,Estoy aburrida.,MUIN'SU' ÑAPALEK,TRUE,FALSE,
FL2_0516,Soy feliz,MUSU' NAMPIPALEK,TRUE,FALSE,
FL2_0517,¡Estoy feliz!,¡MUSU' NAMPIPALEK!,TRUE,FALSE,
FL2_0518,Puedo saltar.,INNITULEK INDEK'AK,TRUE,FALSE,
FL2_0519,Sé leer.,ÑINCHITAPALEK LUN'AK,TRUE,FALSE,
FL2_0520,Puedo cantar.,ÑINCHITAPALEK TULUNER'AK,TRUE,FALSE,
FL2_0521,Sé nadar.,ÑINCHITAPALEK IDUN'AK,TRUE,FALSE,
FL2_0522,Lo dudo.,LATEK'IÑEN,TRUE,FALSE,(NO TE CREO)
FL2_0523,Como aquí.,MAPU'SINA ASEK',TRUE,FALSE,
,Lo envidio.,--,,,
FL2_0524,Lo encontré.,KANANEK,TRUE,FALSE,
FL2_0525,Me perdí.,AWER'LEK,TRUE,FALSE,
FL2_0526,Te detesto.,LUYULLIEN,TRUE,FALSE,
FL2_0527,Te oigo.,LAUK'APALLIEN,TRUE,FALSE,
FL2_0528,Le ayudo.,KATU'PALEK,TRUE,FALSE,
FL2_0529,La conozco.,LUWER'CHAPALEK,TRUE,TRUE,
FL2_0530,Lo conozco.,LUWER'CHAPALEK,TRUE,FALSE,
FL2_0531,Ahora sé.,IPA'LA ÑINCHITULEK,TRUE,FALSE,
FL2_0532,Me agradas.,TANTEÑEK,TRUE,FALSE,
FL2_0533,Me gustó.,TANTENWINEK,TRUE,FALSE,
FL2_0534,Lo amo.,TANTEÑEK,TRUE,FALSE,
FL2_0535,Te quiero.,LUANTULLIEN,TRUE,FALSE,
FL2_0536,Te amo.,LUANTULLIEN,TRUE,FALSE,
FL2_0537,¡Te amo!,¡LUANTULLIEN!,TRUE,FALSE,
FL2_0538,Me encantó.,LUWANTULLIEN,TRUE,FALSE,
FL2_0539,Lo extraño.,LU'WANEK,TRUE,FALSE,
FL2_0540,Necesito hielo.,LUWANTULEK SANEK,TRUE,FALSE,(NECESITO FRIO)
FL2_0541,Prometí.,TUWINEK,TRUE,FALSE,
FL2_0542,Me acuerdo.,LLI'INUTAPALEK,TRUE,TRUE,
FL2_0543,Yo recuerdo.,KUA LLI'INUTAPALEK,TRUE,FALSE,
FL2_0544,Grité.,LAMAPU'LEK,TRUE,FALSE,
FL2_0545,Yo grité.,KUA LAMAPU'LEK,TRUE,FALSE,
FL2_0546,Sobreviví.,CHIMINLLINKEKLA NAMPILEK,TRUE,FALSE,(vivi de la muerte)
FL2_0547,Viví,NAMPILEK,TRUE,FALSE,
FL2_0548,Eso creo.,NANALATEKAPALEK,TRUE,FALSE,
FL2_0549,Vomité.,ENMU'LEK,TRUE,FALSE,
FL2_0550,¡Quiero uno!,ALA'SA' LUANTULEK,TRUE,FALSE,
FL2_0551,¡Quiero una!,ALA'SA' LUANTULEK,TRUE,FALSE,
FL2_0552,Llegué tarde.,ETU'KERLEK ER'WA,TRUE,FALSE,
FL2_0553,Lo haré.,NU'TECHEK,TRUE,FALSE,
FL2_0554,Soy francés.,FRANCES NUKA'KA,TRUE,FALSE,
FL2_0555,Soy coreano.,KOREANO NUKA'KA,TRUE,FALSE,
FL2_0556,Soy gemelo.,INSILANPI NUKA'KA,TRUE,FALSE,
FL2_0557,Estoy comprando.,MAPA'TAPALEK,TRUE,FALSE,
FL2_0558,Soy torpe.,MA'KIMPU NUKA'KA,TRUE,FALSE,
FL2_0559,Ahí voy.,NANEK PA'ECHEK,TRUE,FALSE,
FL2_0560,Estoy comiendo.,WERAMPALEK,TRUE,FALSE,
FL2_0561,Soy codicioso.,IÑER' LUANTULEK WAPU',TRUE,FALSE,(TODO QUIERO mucho)
,Soy inmune.,--,,,
FL2_0562,Me mudaré.,YUNSUE'CHEK,TRUE,FALSE,
,Soy normal.,--,,,
FL2_0563,Estoy asustado.,IMANANTUSU' ÑAPALEK,TRUE,FALSE,
FL2_0564,Susto.,IMANAN,TRUE,FALSE,
FL2_0565,Estoy soltero.,KU'APER'WI'NEK,TRUE,FALSE,
FL2_0566,Estoy flacucho.,SHA'MU'SU' ÑAPALEK,TRUE,FALSE,
FL2_0567,¡Tengo sueño!,¡YAWICHI'LEK!,TRUE,FALSE,
FL2_0568,Tengo sueño.,YAWICHI'LEK,TRUE,FALSE,
FL2_0569,He comido.,WERANEK',TRUE,FALSE,
FL2_0570,¿Está muerto?,¿CHIMIÑI?,TRUE,FALSE,
FL2_0571,¿Es alto? (estatura - masculino),¿SHIPEN A'CHA?,TRUE,FALSE,
FL2_0572,¿Es alto? (estatura - femenino),¿SHILUN A'CHA?,TRUE,FALSE,
FL2_0573,¿Es alto? (muy arriba),¿MUSENKEK A'CHA?,TRUE,FALSE,
FL2_0574,¿Es gratis?,¿PA'CHI'ÑIN'CHA?,TRUE,FALSE,
FL2_0575,¿Está bueno?,¿MUPALLIN'CHA?,TRUE,FALSE,
FL2_0576,¿Es acá?,¿ASEK A'CHA?,TRUE,FALSE,
FL2_0577,¿Aquí?,¿ASEK?,TRUE,FALSE,
FL2_0578,¿Está aquí?,¿ASEK A'CHA?,TRUE,FALSE,
FL2_0579,¿Es seguro?,¿TEKINCHI'CHA?,TRUE,FALSE,
FL2_0580,¿Es verdad?,¿TEKINCHI'CHA?,TRUE,FALSE,
FL2_0581,¿Es ese?,¿NANA'CHA?,TRUE,FALSE,
FL2_0582,¿Es así?,¿NU'SU' NUKA'A?,TRUE,FALSE,
FL2_0583,¿Es este?,¿ASU' A'CHA?,TRUE,FALSE,
FL2_0584,Eso pasa.,NANA NAKULLI,TRUE,FALSE,
FL2_0585,Es mío.,KUAKIN NUKA'A,TRUE,FALSE,
FL2_0586,Está vivo.,NANPIPALLI,TRUE,FALSE,
FL2_0587,Está vacío.,INANTEK' NUKA'A,TRUE,FALSE,
,Es magia.,--,,,
FL2_0588,Está listo.,INSEK'DIPERPI ÑAPALLI,TRUE,FALSE,
FL2_0589,Está ahí.,NANEK ÑAPALLI,TRUE,FALSE,
FL2_0590,Es blanco.,DADAPU NUKA'A,TRUE,FALSE,
FL2_0591,Hace viento.,TANLUWATAPALLI,TRUE,FALSE,
FL2_0592,Jesús lloró.,KISHU WELLEK'LLI,TRUE,FALSE,
FL2_0593,¡Continúa!,¡TUPITER'!,TRUE,FALSE,
FL2_0594,¡Quédate tranquilo!,¡MUSU' LLIA'KER'!,TRUE,FALSE,
FL2_0595,¡Guarden silencio!,¡TA'TU'LA'KU!,TRUE,FALSE,
FL2_0596,Mantente quieto.,YALENMEK'TA,TRUE,FALSE,
FL2_0597,Manténgase quieto.,YALENMEK'TA,TRUE,FALSE,
FL2_0598,¡Déjale irse!,¡TA'ITULER' PA'I!,TRUE,FALSE,
FL2_0599,Déjalo entrar.,TA'ITULER' DA'ENCHA'I,TRUE,FALSE,
,Dejalo entrar.,--,,,
FL2_0600,¡Déjame salir!,¡TA'ITULA'U YUNSUE'CHEK!,TRUE,FALSE,
FL2_0601,Déjame ver.,TA'ITULA'U LLI'ECHEK,TRUE,FALSE,
FL2_0602,A ver.,ENTA'I'NA,TRUE,FALSE,
FL2_0603,Charlemos.,LUN'AWA',TRUE,FALSE,
FL2_0604,Besémonos.,INMUSHA'WA',TRUE,FALSE,
FL2_0605,Juguemos.,INDEKLLITAWA',TRUE,FALSE,
FL2_0606,Renunciemos.,YUNSU'WA',TRUE,FALSE,
FL2_0607,Cantemos.,TULUNER'AWA',TRUE,FALSE,
FL2_0608,Nademos.,IDUNWA',TRUE,FALSE,
FL2_0609,Conversemos.,LUN'AWA',TRUE,FALSE,
FL2_0610,Votemos.,DEK'AWA',TRUE,FALSE,
FL2_0611,Caminemos.,DEK'KUNTAWA',TRUE,FALSE,
FL2_0612,Trabajemos.,SAKA'TAWA',TRUE,FALSE,
FL2_0613,Levántalo.,USANKER',TRUE,FALSE,
FL2_0614,Mira allí.,LLI'KER' NANEK,TRUE,FALSE,
FL2_0615,Mamá lloró.,AWA WELLEK'LLI,TRUE,FALSE,
FL2_0616,Sin comentarios.,MA'NEN' ÑI'ÑI LUN'AK',TRUE,FALSE,
,¡Sin problemas!,--,,,
,Ningún problema.,--,,,
FL2_0617,Reemplázalo.,A'PAWILEK'KER',TRUE,FALSE,
FL2_0618,Di papa.,TUKER' TATA,TRUE,FALSE,
FL2_0619,Sonría.,YAMERLADAKER',TRUE,FALSE,
FL2_0620,Es vieja.,NAPI'DA' NUKA'A,TRUE,FALSE,
FL2_0621,Es guapa.,MULUNSHA NUKA'A,TRUE,FALSE,
FL2_0622,Canta.,TULUNER'KER',TRUE,FALSE,
FL2_0623,Huele esto.,LANERKER' ASU',TRUE,FALSE,
FL2_0624,Huelan esto.,LANERKU' ASU',TRUE,FALSE,
FL2_0625,Empieza aquí.,TENMIAN'SUER' ASU',TRUE,FALSE,
FL2_0626,Mantente alerta.,ÑAPAKER' INSEK'DIPERSU',TRUE,FALSE,
,Mantente consciente.,--,,,
FL2_0627,Mantente despierto.,ÑAPAKER' NANPILADASU',TRUE,FALSE,
FL2_0628,Mantente cerca.,ÑAPAKER' KAWIK,TRUE,FALSE,
FL2_0629,Quédate ahí.,NANEK LLIA'KER',TRUE,FALSE,
FL2_0630,¡Más rápido!,¡A'PINTA' WIUKSU'!,TRUE,FALSE,
FL2_0631,Detente ahí.,LLIA'KER' NANEK,TRUE,FALSE,
FL2_0632,Estudia mucho.,NINCHITER' WAPU',TRUE,FALSE,
FL2_0633,¡Háblame!,¡LUNTUU!,TRUE,FALSE,
FL2_0634,¡Habla conmigo!,¡LUNKER' KUALEK!,TRUE,FALSE,
FL2_0635,Buen chico.,WILA MUKANKAN,TRUE,FALSE,
FL2_0636,Eso duele.,NANA IKERLLI,TRUE,FALSE,
FL2_0637,Eso funciona.,NANA SAKA'TAPALLI,TRUE,FALSE,
FL2_0638,Engañaron.,TUMU'LLINA',TRUE,FALSE,
FL2_0639,Hicieron trampas.,ALLISEK NU'TAPALLINA',TRUE,FALSE,
FL2_0640,Se quedaron.,LLIA'LLINA',TRUE,FALSE,
FL2_0641,Se mantuvieron.,LLIA'LLINA',TRUE,FALSE,
FL2_0642,Lo intentaron.,INDEK'LLINA',TRUE,FALSE,
FL2_0643,Ellos votaron.,NAWA DEKLLINA',TRUE,FALSE,
FL2_0644,Votaron.,DEKLLINA',TRUE,FALSE,
FL2_0645,Hemos llegado.,EKTU'LEKWA',TRUE,FALSE,
FL2_0646,Éste es.,ASU' NUKA'A,TRUE,FALSE,
FL2_0647,Esto funciona.,ASU' SAKA'TAPALLI,TRUE,FALSE,
FL2_0648,Esto trabaja.,ASU' SAKA'TAPALLI,TRUE,FALSE,
FL2_0649,Tomás eructó.,CHUMA EK'LLI,TRUE,FALSE,
FL2_0650,Tom llamó.,TOM PEKLU'TULLI,TRUE,FALSE,
FL2_0651,Tomás bailó.,CHUMA LANSA'LLI,TRUE,FALSE,
FL2_0652,Tom baila.,TOM LANSA'PALLI,TRUE,FALSE,
FL2_0653,Tom bebe.,TOM UWAPALLI,TRUE,FALSE,
FL2_0654,Tom toma.,TOM UWAPALLI,TRUE,FALSE,
FL2_0655,Tomás conduce.,CHUMA EKPA'PALLI,TRUE,FALSE,(LO LLEVA A CAMINAR)
,Tom reprobó.,--,,,
FL2_0656,Tom fracasó.,TOM APER'LLI,TRUE,FALSE,
FL2_0657,Tom peleó.,TOM IDENMALLI,TRUE,FALSE,
FL2_0658,Tom luchó.,TOM IDENMALLI,TRUE,FALSE,
FL2_0659,Tom ayudó.,TOM KATU'PA'TULLI,TRUE,FALSE,
FL2_0660,Tom saltó.,TOM INDEK'LLI,TRUE,FALSE,
FL2_0661,Tom miró.,TOM LLI'TULLI,TRUE,FALSE,
FL2_0662,Tom asintió.,TOM TULLI AJÁ,TRUE,FALSE,
FL2_0663,Tom obedeció.,TOM LATEK'TULLI,TRUE,FALSE,
FL2_0664,Tomás llamó.,CHUMA PEKLU'TULLI ,TRUE,FALSE,
FL2_0665,Tomás llamó soplando hoja.,CHUMA PEKLU'TULLI PENMEK'TAN,TRUE,FALSE,
FL2_0666,Tom rezó.,TOM MALLA'LLI,TRUE,FALSE,
,Tom suspiró.,--,,,
FL2_0667,Tom sonrió.,TOM YAMERLADALLI,TRUE,FALSE,
FL2_0668,Tom ronca.,TOM TUKULU'PALLI,TRUE,FALSE,
FL2_0669,Tom charló.,TOM LUNÑI,TRUE,FALSE,
FL2_0670,Tomás esperó.,CHUMA WA'TENTULLI,TRUE,FALSE,
FL2_0671,Tom caminó.,TOM DEK'KUNTULLI,TRUE,FALSE,
FL2_0672,Tom trabajó.,TOM SAKA'TULLI ,TRUE,FALSE,
FL2_0673,Tom bostezó.,TOM LAUKI'LLI,TRUE,FALSE,
FL2_0674,Tom gritó.,TOM LAMAPU'LLI,TRUE,FALSE,
FL2_0675,Tom llorará.,TOM WELLEK'ECHU,TRUE,FALSE,
FL2_0676,Tom morirá.,TOM CHIMINCHU,TRUE,FALSE,
FL2_0677,Tom pagará.,TOM PANWILEK'TECHU,TRUE,FALSE,
FL2_0678,Enciéndelo. (fuego),A'TENDER',TRUE,FALSE,
FL2_0679,¿Fue divertido?,¿MULLI'NCHA'?,TRUE,FALSE,(está bueno?)
FL2_0680,¿Era divertido?,¿MUWIÑIN?,TRUE,FALSE,
FL2_0681,Mira esto.,LLI'KER' ASU',TRUE,FALSE,
FL2_0682,Miren esto.,LLI'KU' ASU',TRUE,FALSE,
FL2_0683,Somos hombres.,ENMU'PINEN NUKA'KUDEK,TRUE,FALSE,
,Compramos cedés.,--,,,
FL2_0684,Podemos ganar.,YENNITULEKWA' KANA'TAK,TRUE,FALSE,
FL2_0685,Nos divertimos.,SAKEKLEKWA',TRUE,FALSE,
FL2_0686,Nos reímos.,YAMERLEK'WA',TRUE,FALSE,
FL2_0687,Nos gusta.,IYA'TULEK'WA',TRUE,FALSE,
FL2_0688,Lo hicimos.,NU'TULEK'WA',TRUE,FALSE,
FL2_0689,Debemos irnos.,PA'A'KAWA'SU' ÑAPALLI,TRUE,FALSE,
FL2_0690,Lo queremos.,TANTENLEK'WA',TRUE,FALSE,
FL2_0691,Fracasaremos.,TEKA'PER'ATERWA',TRUE,FALSE,
FL2_0692,Ayudaremos.,KATU'PA'TATERWA',TRUE,FALSE,
FL2_0693,Nosotros ayudaremos.,KUDA KATU'PA'TECHIDEK,TRUE,FALSE,
FL2_0694,Cantaremos.,TULUNER'ATERWA',TRUE,FALSE,
FL2_0695,Esperaremos.,WA'TENTATERWA',TRUE,FALSE,
FL2_0696,Trabajaremos.,SAKA'TATERWA',TRUE,FALSE,
FL2_0697,Estamos ocupados.,A'ÑAPALLIDEK DUDIMPU' NU'TA'KAWA'SU',TRUE,FALSE,
FL2_0698,Terminamos.,A'TA'WANTULLIDEK,TRUE,FALSE,
FL2_0699,Estamos acá.,ASEK ÑAPALLIDEK,TRUE,FALSE,
FL2_0700,Estamos perdidos.,WER'SU' ÑAPALLIDEK,TRUE,FALSE,
FL2_0701,Somos pobres.,KULLIKER'WI'ÑIDEK,TRUE,FALSE,
FL2_0702,Estamos hartos.,PERLLI'LLIDEK,TRUE,FALSE,
FL2_0703,Somos débiles.,SAPUTEK NUKA'KUDEK,TRUE,FALSE,
FL2_0704,¿Qué pasa?,¿MAPU'LA?,TRUE,FALSE,
