pair_id,group_id,ESP_original,SHIWILU_original,ESP_normalizado,SHIWILU_normalizado,source,source_pair_id,has_audit_flags
U03565,G03322,ellos lavan los platos.,NAWA'PAMU'LLINA' SINANLUSA',ellos lavan los platos.,nawa'pamu'llina' sinanlusa',flashcards_oraciones,P00358,False
U01602,G01407,¿Dónde estás?,¿ENÑUPA'CHA ÑAPALA?,¿dónde estás?,¿enñupa'cha ñapala?,flashcards2,P01602,False
U03844,G03589,la niña no viaja al campo.,NANA WILA KUAPER KU'LA PA'IÑI MENMIK,la niña no viaja al campo.,nana wila kuaper ku'la pa'iñi menmik,flashcards_oraciones,P00637,False
U03087,G02856,¿nos van a querer?”,"Adencha'n ima wa'an lekllina' -""Adanpilencha'llidek kuda, ¿luwandetchuma' a’cha?"" Regresando le pidieron al gobernante -""Nosotros estamos volviendo,",¿nos van a querer?,"adencha'n ima wa'an lekllina' -adanpilencha'llidek kuda, ¿luwandetchuma' a'cha? regresando le pidieron al gobernante -nosotros estamos volviendo,",pdf_textos,P00836,True
U03283,G03051,¿Cómo se dice eso en tu lengua?,"MA'PU'SI'NA PEKLUKEK ""NANA"" LA'LA'PENKEK?",¿cómo se dice eso en tu lengua?,ma'pu'si'na peklukek nana la'la'penkek?,flashcards_oraciones,P00076,True
U00751,G00626,¡Ponte serio!,¡ÑIKER' MUSU!,¡ponte serio!,¡ñiker' musu!,flashcards2,P00751,False
U00869,G00737,Ahora callate.,IPA'LA TA'TULER',ahora callate.,ipa'la ta'tuler',flashcards2,P00869,False
U00803,G00675,Estaba cansado.,SAKA'TUSU' ÑAPAWINEK,estaba cansado.,saka'tusu' ñapawinek,flashcards2,P00803,False
U01523,G01332,Habla claramente.,LUNKER' LACHEK'AK,habla claramente.,lunker' lachek'ak,flashcards2,P01523,True
U01524,G01332,Hable claramente.,LUNKER' LACHEK'AK,hable claramente.,lunker' lachek'ak,flashcards2,P01524,True
U04210,G03946,Ahí venden de todo.,Nanek dudinpu’ uku’latullina’.,ahí venden de todo.,nanek dudinpu' uku'latullina'.,fidel_lomas,P00334,True
U02102,G01877,Alistémonos.,INSEKDIPERAWA',alistémonos.,insekdiperawa',flashcards2,P02102,False
U00161,G00115,Diviértanse.,SAKEK'KU',diviértanse.,sakek'ku',flashcards2,P00161,False
U01344,G01166,Serás bienvenido.,MUSU' SEK'KAPERECHUNER'KEN,serás bienvenido.,musu' sek'kaperechuner'ken,flashcards2,P01344,False
U04008,G03745,"Ahora sí, acercándose quiere hablarle.","Ipa’lina’, kawin yaluntulli.","ahora sí, acercándose quiere hablarle.","ipa'lina', kawin yaluntulli.",fidel_lomas,P00132,True
U03080,G02849,Entonces salieron a buscarlo (a Apu’tek).,Nu'anna' yunsu'llina' yadunkeranna'.,entonces salieron a buscarlo (a apu'tek).,nu'anna' yunsu'llina' yadunkeranna'.,pdf_textos,P00829,True
U00466,G00377,Sea paciente.,WA'TENKER' A'MERCHA.,sea paciente.,wa'tenker' a'mercha.,flashcards2,P00466,False
U04088,G03825,"Entonces, yendo a ver, les dijo a las mujeres:",Nu’an imi’na nanek lli’apakun ku’aperllusa’ itudeklli:,"entonces, yendo a ver, les dijo a las mujeres:",nu'an imi'na nanek lli'apakun ku'aperllusa' itudeklli:,fidel_lomas,P00212,True
U02218,G01989,¿Eres real?,¿TEKINCHI NUKA'MA?,¿eres real?,¿tekinchi nuka'ma?,flashcards2,P02218,False
U04227,G03963,", bonito se camina por la calle.", kallik u’chimusha dekkuntulek.,", bonito se camina por la calle.",kallik u'chimusha dekkuntulek.,fidel_lomas,P00351,True
U03569,G03326,ellos se lavan las manos.,NAWA'INPAMU ITEKLALLINA,ellos se lavan las manos.,nawa'inpamu iteklallina,flashcards_oraciones,P00362,False
U00151,G00107,¡Piénsalo bien!,¡MUSU' LLI'INUTER'!,¡piénsalo bien!,¡musu' lli'inuter'!,flashcards2,P00151,False
U01843,G01632,Estaba llorando.,WELLIEK'APAWIÑI,estaba llorando.,welliek'apawiñi,flashcards2,P01843,False
U00262,G00205,Demasiado tarde.,NAKUSUIN'CHI ERWA',demasiado tarde.,nakusuin'chi erwa',flashcards2,P00262,False
U04265,G04001,"Tenía dolor de cabeza, fiebre, dolor de cuerpo y dolor de garganta; pero no me agarró fuerte.","Ikermutu’lek, ukalek, ikerllupilek, ikersi’lek; ku’li’na ikersu’ pilli’chi’ñu.","tenía dolor de cabeza, fiebre, dolor de cuerpo y dolor de garganta; pero no me agarró fuerte.","ikermutu'lek, ukalek, ikerllupilek, ikersi'lek; ku'li'na ikersu' pilli'chi'ñu.",fidel_lomas,P00389,True
U01817,G01608,Déjanos solos.,TA'ITULA'UDEK KUDASA',déjanos solos.,ta'itula'udek kudasa',flashcards2,P01817,False
U02768,G02537,En cambio ahora crece la maleza”,Ipa’li’na tanantapilalli”,en cambio ahora crece la maleza,ipa'li'na tanantapilalli,pdf_textos,P00517,True
U04063,G03800,La Iguana comenzó a pintar a la Motelo.,Pekkuala tenmiansu’lli llinsera’su’ Madu.,la iguana comenzó a pintar a la motelo.,pekkuala tenmiansu'lli llinsera'su' madu.,fidel_lomas,P00187,True
U00064,G00047,Salgan.,YUNSU'KU',salgan.,yunsu'ku',flashcards2,P00064,False
U03437,G03200,ellas corren muy rápido.,NAWA' TEKA'LLINA NAKUSU WIU'KSU',ellas corren muy rápido.,nawa' teka'llina nakusu wiu'ksu',flashcards_oraciones,P00230,False
U02368,G02137,"Se sigue trasladando el líquido, se sigue vaciando (la yuca disuelta).","Uper’apilalek, uper’apilalek.","se sigue trasladando el líquido, se sigue vaciando (la yuca disuelta).","uper'apilalek, uper'apilalek.",pdf_textos,P00117,True
U00813,G00685,Tengo curiosidad.,ÑINCHIDINUPALEK,tengo curiosidad.,ñinchidinupalek,flashcards2,P00813,False
U00439,G00352,Tom saludó.,TOM TULLI MA'PU'SIN,tom saludó.,tom tulli ma'pu'sin,flashcards2,P00439,False
U01266,G01095,Estás bien.,MU'SU' ÑAPALA,estás bien.,mu'su' ñapala,flashcards2,P01266,False
U00489,G00398,¡No hables!,¡YALUNTA'!,¡no hables!,¡yalunta'!,flashcards2,P00489,False
U00482,G00391,¿Fue Tom?,¿TOM ÑIWIÑI?,¿fue tom?,¿tom ñiwiñi?,flashcards2,P00482,False
U01017,G00873,Enfríalo.,A'SANEK'KER',enfríalo.,a'sanek'ker',flashcards2,P01017,False
U02756,G02525,"En esos lagos, dice, todavía viven sus dueños, adentro.","Sennanlusek ima nanpipallinpi’la wa’anen, kinekla.","en esos lagos, dice, todavía viven sus dueños, adentro.","sennanlusek ima nanpipallinpi'la wa'anen, kinekla.",pdf_textos,P00505,True
U01844,G01633,¿Debería cerrar?,¿UNKU'TUWINANSIN?,¿debería cerrar?,¿unku'tuwinansin?,flashcards2,P01844,False
U04237,G03973, por eso desaparecieron rápidamente.,nanamalek wiuksu’ wer’llina’. ,por eso desaparecieron rápidamente.,nanamalek wiuksu' wer'llina'.,fidel_lomas,P00361,True
U02420,G02189,“Por eso te estoy echando de menos. ¿Qué teniendo mi hermana no me visita?” estoy diciendo.,- “Nu’amuntana luwanpallen. ¿Ma’pun a’cha kai kuawek lli’ker’i’ñu?” tapalek.,por eso te estoy echando de menos. ¿qué teniendo mi hermana no me visita? estoy diciendo.,- nu'amuntana luwanpallen. ¿ma'pun a'cha kai kuawek lli'ker'i'ñu? tapalek.,pdf_textos,P00169,True
U00547,G00449,Eso creo.,NANALATEKAPALEK,eso creo.,nanalatekapalek,flashcards2,P00547,False
U00975,G00835,Lo necesitas.,LUANTAPALA,lo necesitas.,luantapala,flashcards2,P00975,False
U04445,G04180,“¡Qué bonita mujer!” decían.,“¡U’CHA’PAYALUNSHA!” TULLINA’.,¡qué bonita mujer! decían.,¡u'cha'payalunsha! tullina'.,vs_textos_narrativos,P00007,True
U01866,G01654,Ellos atacarán.,NAWA PANPER'CHECHUNA',ellos atacarán.,nawa panper'chechuna',flashcards2,P01866,False
U02176,G01950,Seremos asesinados.,DEI'TECHUNER'KUDEK,seremos asesinados.,dei'techuner'kudek,flashcards2,P02176,False
U03060,G02829,"""Señores, ¡vengan y pasen a beber!","""Yuyu'lusa', ¡da'kerku' u'ku!","señores, ¡vengan y pasen a beber!","yuyu'lusa', ¡da'kerku' u'ku!",pdf_textos,P00809,True
U04317,G04052,en el año 1940.,ala’waranka iskun-pasak inkatu’- shunka’ ekkilalak. ,en el año 1940.,ala'waranka iskun-pasak inkatu'- shunka' ekkilalak.,fidel_lomas,P00441,True
U00215,G00163,Estoy caliente.,UKAPISU' ÑAPALEK,estoy caliente.,ukapisu' ñapalek,flashcards2,P00215,False
U00327,G00258,Me gusta.,IYATULEK,me gusta.,iyatulek,flashcards2,P00327,False
U02645,G02414,"vino la doncella,","da’wanser uklli,","vino la doncella,","da'wanser uklli,",pdf_textos,P00394,True
U03137,G02906,"Así dice, cuando no podían ver bien en la noche, ""Vamos a regresar"", decía (Sekputchek).","Tusik ima ipa' tulli ipa' mulli'chinpu'a'ser ""Enchuku' adanta'wa'"", tullima.","así dice, cuando no podían ver bien en la noche, vamos a regresar, decía (sekputchek).","tusik ima ipa' tulli ipa' mulli'chinpu'a'ser enchuku' adanta'wa', tullima.",pdf_textos,P00886,True
U03067,G02836,!Pónganse de pie como varones! 10 Se refiere a las autoridades españolas conocidos como Apu’tek y Sekputchek. Léase el texto siguiente.,¡Wanerku' enmu'pinenpu'su'!,!pónganse de pie como varones! 10 se refiere a las autoridades españolas conocidos como apu'tek y sekputchek. léase el texto siguiente.,¡wanerku' enmu'pinenpu'su'!,pdf_textos,P00816,True
U02613,G02382,“Con mi candela no van a cocinar.,- “Ñi asu’ penweklek akusuchi’nchuma’.,con mi candela no van a cocinar.,- ñi asu' penweklek akusuchi'nchuma'.,pdf_textos,P00362,True
U01809,G01600,Simplemente hazlo.,MA'PU'SU'PINTAK NU'TER,simplemente hazlo.,ma'pu'su'pintak nu'ter,flashcards2,P01809,False
U01513,G01322,¿Puedo verlo?,¿YENNITULEK LLI'AK?,¿puedo verlo?,¿yennitulek lli'ak?,flashcards2,P01513,False
U01309,G01134,¿Estás sola?,¿KENMASHASA' ÑAPALA?,¿estás sola?,¿kenmashasa' ñapala?,flashcards2,P01309,False
U01622,G01427,Hueles mal.,ANAPILA,hueles mal.,anapila,flashcards2,P01622,False
U00095,G00061,Soy viejo.,TASERPIKU,soy viejo.,taserpiku,flashcards2,P00095,False
U02341,G02110,"se la extrae, se la pela.","uka’lek, eksu’lek.","se la extrae, se la pela.","uka'lek, eksu'lek.",pdf_textos,P00090,True
U00999,G00856,Hazle pasar.,A'NAKUKER',hazle pasar.,a'nakuker',flashcards2,P00999,False
U03025,G02794,"Nadie lo ve, no se deja que lo vean, así.","Ñidenler lli'api'ñi, yaya’nlli’chi’ñi, nu’su’.","nadie lo ve, no se deja que lo vean, así.","ñidenler lli'api'ñi, yaya'nlli'chi'ñi, nu'su'.",pdf_textos,P00774,True
U02788,G02557,porque los de mal corazón quemaron la casa de Arákayu.,nana mukankinpu’lalusa’ler Arakayu pideknen di’setchullina’.,porque los de mal corazón quemaron la casa de arákayu.,nana mukankinpu'lalusa'ler arakayu pideknen di'setchullina'.,pdf_textos,P00537,True
U03096,G02865,"Cuando los barriobajinos van por el Barrio Alto, las mujeres y los hombres del Barrio Alto se rabian.","Chillenllusa' pa'a'ser Winenllupa', Winellun Winenpenllusa'nta' yullina'.","cuando los barriobajinos van por el barrio alto, las mujeres y los hombres del barrio alto se rabian.","chillenllusa' pa'a'ser winenllupa', winellun winenpenllusa'nta' yullina'.",pdf_textos,P00845,True
U02372,G02141,Entonces mientras se va masticando se va batiendo el líquido y se masca el afrecho (lo último de la yuca disuelta).,"Ipa’linchi katentamupu’su’ pitawitapalek, ka’latulek.",entonces mientras se va masticando se va batiendo el líquido y se masca el afrecho (lo último de la yuca disuelta).,"ipa'linchi katentamupu'su' pitawitapalek, ka'latulek.",pdf_textos,P00121,True
U01704,G01501,Está deprimido.,WE'INUTAPALLI,está deprimido.,we'inutapalli,flashcards2,P01704,False
U02576,G02345,"Cuando era niño me acercaba, sentándome cerca les escuchaba contar. 6 Se expresa en shiwilu como ”late nuestro hígado”.","Wilaku ñamu kawitulek, du’pa’tamu laweklek lunpa’ser.","cuando era niño me acercaba, sentándome cerca les escuchaba contar. 6 se expresa en shiwilu como late nuestro hígado.","wilaku ñamu kawitulek, du'pa'tamu laweklek lunpa'ser.",pdf_textos,P00325,True
U00771,G00644,Confesé.,LUNNEK ,confesé.,lunnek,flashcards2,P00771,False
U02842,G02611,Diferente lengua hablan ellos.,Nerpi’la la’la’ lunpallina’ nawa’.,diferente lengua hablan ellos.,nerpi'la la'la' lunpallina' nawa'.,pdf_textos,P00591,True
U02914,G02683,"“¡No, no va a ir todo el pueblo.","“¡Ma’sha, ñinanlu’ iñer pa’i’nchu.","¡no, no va a ir todo el pueblo.","¡ma'sha, ñinanlu' iñer pa'i'nchu.",pdf_textos,P00663,True
U04113,G03850,"Ahí, dice, el Tigre estaba sentado.",Nanek ima Amana’ du’apallima.,"ahí, dice, el tigre estaba sentado.",nanek ima amana' du'apallima.,fidel_lomas,P00237,True
U03846,G03591,los niños viajan por las noches.,NANA WILALUSA' PA'LLINA DEKPILLI'LUSA',los niños viajan por las noches.,nana wilalusa' pa'llina dekpilli'lusa',flashcards_oraciones,P00639,False
U00500,G00408,Dios existe.,YUS NAMPIPALLI,dios existe.,yus nampipalli,flashcards2,P00500,False
U02287,G02056,Ella también me está enseñando.,Nananta’ a’lek’apilallun.,ella también me está enseñando.,nananta' a'lek'apilallun.,pdf_textos,P00036,True
U03982,G03726,Luego se convierten en renacuajos.,Nanekla sukellu’ ñinta’llina’.,luego se convierten en renacuajos.,nanekla sukellu' ñinta'llina'.,fidel_lomas,P00106,True
U02335,G02104,les voy a enseñar la elaboración de la chicha punta.,a’lek’etchenma’ kuda ukluta’kudeksu’.,les voy a enseñar la elaboración de la chicha punta.,a'lek'etchenma' kuda ukluta'kudeksu'.,pdf_textos,P00084,True
U04165,G03901,"Yo te he pedido yungururo, pinsha, paujil .","Kui’na lekllen dunkululun, duwin, isha.","yo te he pedido yungururo, pinsha, paujil .","kui'na lekllen dunkululun, duwin, isha.",fidel_lomas,P00289,True
U03170,G02939,"En cuanto a nuestro nombre de fuera, luego el cura, dice, ha llegado ""¿Cómo te llamas?"" (les preguntó) 14 Éste sería el origen del apellido Mozombite. 15 No se ofrece una posible etimología para el apellido Maca.","Adipida' llillinmapu'wei'na, dai'lek pacher' ima weklli ""¿Ma’llin a’cha?""","en cuanto a nuestro nombre de fuera, luego el cura, dice, ha llegado ¿cómo te llamas? (les preguntó) 14 éste sería el origen del apellido mozombite. 15 no se ofrece una posible etimología para el apellido maca.","adipida' llillinmapu'wei'na, dai'lek pacher' ima weklli ¿ma'llin a'cha?",pdf_textos,P00919,True
U00810,G00682,Soy turca.,TURKA NUKA'KA,soy turca.,turka nuka'ka,flashcards2,P00810,False
U03648,G03400,nosotras odiamos la tarea.,KUDA LUYULLIDEK YANU'TA'KAWA'SU',nosotras odiamos la tarea.,kuda luyullidek yanu'ta'kawa'su',flashcards_oraciones,P00441,False
U00169,G00123,Compláceme.,A'SAKEK'U,compláceme.,a'sakek'u,flashcards2,P00169,False
U02474,G02243,Yo soy jeberina auténtica.,kua Shiwilulunku nuka’ka.,yo soy jeberina auténtica.,kua shiwilulunku nuka'ka.,pdf_textos,P00223,True
U01665,G01466,"Vamos, háganlo.","PA'AWA , NU'TUKU'","vamos, háganlo.","pa'awa, nu'tuku'",flashcards2,P01665,False
U00890,G00756,¡Allá está!,¡NANEK ÑAPALLI!,¡allá está!,¡nanek ñapalli!,flashcards2,P00890,False
U00618,G00510,Sonría.,YAMERLADAKER',sonría.,yamerladaker',flashcards2,P00618,False
U04203,G03939,Sus casas son bonitas. ,Pideknenlusa’ u’chimushala nuker’ka. ,sus casas son bonitas.,pideknenlusa' u'chimushala nuker'ka.,fidel_lomas,P00327,True
U01388,G01207,Me indigna.,A'YIULLIU,me indigna.,a'yiulliu,flashcards2,P01388,False
U01024,G00880,¿Usted fuma?,¿KENMA U'WA'TAPALA?,¿usted fuma?,¿kenma u'wa'tapala?,flashcards2,P01024,False
U00452,G00364,¡Hemos ganado!,¡KANA'TULLIDEK!,¡hemos ganado!,¡kana'tullidek!,flashcards2,P00452,False
U01583,G01388,Nos vamos.,PA'ECHIDEK,nos vamos.,pa'echidek,flashcards2,P01583,False
U04432,G04167,"Los hablantes del shiwilu ya nos vamos acabando,","Shiwilu la’la’ lunlusa’ ipa’ ta’wantapilalekwa’,","los hablantes del shiwilu ya nos vamos acabando,","shiwilu la'la' lunlusa' ipa' ta'wantapilalekwa',",fidel_lomas,P00556,True
U02851,G02620,"Si hay tigre se lo mata, si hay anaconda de altura a esa también se la mata.","Amana’ ñichu di’tawa’, ali’la erpilu’ kupiwan ñipachi nananta’ di’tawa’.","si hay tigre se lo mata, si hay anaconda de altura a esa también se la mata.","amana' ñichu di'tawa', ali'la erpilu' kupiwan ñipachi nananta' di'tawa'.",pdf_textos,P00600,True
U00929,G00792,Comimos huevos.,KA'LLIDEK KADU',comimos huevos.,ka'llidek kadu',flashcards2,P00929,False
U00897,G00762,Se besaron.,INMUSHA'LLINA',se besaron.,inmusha'llina',flashcards2,P00897,False
U00204,G00153,Estoy perdida.,WER'SU' ÑAPALEK,estoy perdida.,wer'su' ñapalek,flashcards2,P00204,False
U04150,G03887,“Te voy a querer si me traes yuca cocinada”.,“Luwantetchen keritupachinku ker’ akusupi”.,te voy a querer si me traes yuca cocinada.,luwantetchen keritupachinku ker' akusupi.,fidel_lomas,P00274,True
U04069,G03806,"Entrando a la fiesta, bailaron. Han bailado.",Pistak da’anna’ ipa’linchi lansa’llina’. Llansa’llina’.,"entrando a la fiesta, bailaron. han bailado.",pistak da'anna' ipa'linchi lansa'llina'. llansa'llina'.,fidel_lomas,P00193,True
U02165,G01939,Deberíamos ganar.,KANA'TA'KAWA'SU' ÑAPALLI,deberíamos ganar.,kana'ta'kawa'su' ñapalli,flashcards2,P02165,False
U01670,G01471,¿Te conocemos?,¿LUWER'CHAPALLIDEN?,¿te conocemos?,¿luwer'chapalliden?,flashcards2,P01670,False
U00659,G00545,Tom saltó.,TOM INDEK'LLI,tom saltó.,tom indek'lli,flashcards2,P00659,False
U03513,G03270,ustedes no esperan en silencio.,KENMAMA' KU'LA WA'TENCHI'NAMA' TA'TULAN'MA,ustedes no esperan en silencio.,kenmama' ku'la wa'tenchi'nama' ta'tulan'ma,flashcards_oraciones,P00306,False
U03782,G03529,la niña sube la escalera.,NANA WILA KUAPER CHINTEK'TULLI CHINTEN'NAN,la niña sube la escalera.,nana wila kuaper chintek'tulli chinten'nan,flashcards_oraciones,P00575,False
U03848,G03593,nosotras no viajamos a la ciudad.,KUDA KU'LA PA'APIÑIDEK ÑINANLUK,nosotras no viajamos a la ciudad.,kuda ku'la pa'apiñidek ñinanluk,flashcards_oraciones,P00641,False
U01456,G01268,Estoy impaciente.,YENNICHINEK WA'TENTAK,estoy impaciente.,yennichinek wa'tentak,flashcards2,P01456,False
U00918,G00782,Tom ayudará.,TOM KATU'PA'TECHU,tom ayudará.,tom katu'pa'techu,flashcards2,P00918,False
U02735,G02504,"Dicen que el Hombre Candela era alto,","Tanpen mudei’ma shipen,","dicen que el hombre candela era alto,","tanpen mudei'ma shipen,",pdf_textos,P00484,True
U02044,G01822,Te premiaré.,PANUERKEN,te premiaré.,panuerken,flashcards2,P02044,True
U02045,G01822,Te recompensaré.,PANUERKEN,te recompensaré.,panuerken,flashcards2,P02045,True
U00545,G00447,Sobreviví.,CHIMINLLINKEKLA NAMPILEK,sobreviví.,chiminllinkekla nampilek,flashcards2,P00545,False
U03321,G03088,nosotros abrimos la puerta.,KUDA EK'KER'CHULLIDEK UNKUNAN,nosotros abrimos la puerta.,kuda ek'ker'chullidek unkunan,flashcards_oraciones,P00114,False
U00217,G00165,Soy listo.,IÑER' ÑINCHITAPALEK,soy listo.,iñer' ñinchitapalek,flashcards2,P00217,False
U01813,G01604,Siga intentando.,INPALERIAPER',siga intentando.,inpaleriaper',flashcards2,P01813,False
U02588,G02357,"“¡Vengan pues (caramba me alegra) hermanos mayores, hermanos menores! ¿A dónde van?”","- “¡Uku’ chai alli’shalusa’, yalli’walusa’! ¿Enñupa’ a’cha pa’apilalama’?”","¡vengan pues (caramba me alegra) hermanos mayores, hermanos menores! ¿a dónde van?","- ¡uku' chai alli'shalusa', yalli'walusa'! ¿enñupa' a'cha pa'apilalama'?",pdf_textos,P00337,True
U02222,G01993,Pregúntaselo.,LEKKER',pregúntaselo.,lekker',flashcards2,P02222,False
U02515,G02284,Dicen que en ese tiempo el dueño (del Pampayacu) todavía vivía ahí en esa ribera del río.,Nanimi’na napi’pui’mi’na wa’anen nanpi’pawiñinpi’la nana Panpadek ukuchinkek.,dicen que en ese tiempo el dueño (del pampayacu) todavía vivía ahí en esa ribera del río.,nanimi'na napi'pui'mi'na wa'anen nanpi'pawiñinpi'la nana panpadek ukuchinkek.,pdf_textos,P00264,True
U02450,G02219,"“Ya he venido, mamá. Te voy a servir masato, mamá”.","- “Ipa uncha’lek, mamá. Uklulu’ a’werken, mamá”.","ya he venido, mamá. te voy a servir masato, mamá.","- ipa uncha'lek, mamá. uklulu' a'werken, mamá.",pdf_textos,P00199,True
U01789,G01582,No funcionó.,KU'LA SAKA'CHI'ÑI,no funcionó.,ku'la saka'chi'ñi,flashcards2,P01789,False
U01994,G01774,¡Qué humillante!,¡EMPU'NI DAKUTA!,¡qué humillante!,¡empu'ni dakuta!,flashcards2,P01994,False
U01682,G01481,No forcejees.,YANANTAPITA,no forcejees.,yanantapita,flashcards2,P01682,False
U00005,G00003,¿Quién?,¿DEN?,¿quién?,¿den?,flashcards2,P00005,False
U03797,G03544,él no sube la escalera.,NANA KU'LA CHINTEK'IÑI CHINDEN'NAK ,él no sube la escalera.,nana ku'la chintek'iñi chinden'nak,flashcards_oraciones,P00590,False
