pair_id,ESP_normalizado,SHIWILU_normalizado,similarity_score
U00481,¡ya párale!,¡pilli'ter' nanek!,0.8752208948135376
U00482,¿fue tom?,¿tom ñiwiñi?,0.8859544992446899
U00483,no vengas.,yawencha'ta,0.8623572587966919
U00484,¡no salten!,¡yaindektama'!,0.8674260377883911
U00485,no miren.,yalli'tama,0.8428913950920105
U00486,no cantes.,yatuluner'ta,0.8577311038970947
U00487,no canten.,yatulener'tama,0.8641825318336487
U00488,no pares.,yataitula'ta,0.8612416982650757
U00489,¡no hables!,¡yalunta'!,0.871430516242981
U00490,no hables.,yalunta',0.8453783988952637
U00491,¡no esperes!,¡yawa'tenta!,0.8829376101493835
U00492,¡no esperen!,¡yawa'tentutama!,0.8668487071990967
U00493,no esperes.,yawa'tentuta,0.8679498434066772
U00494,no grites.,yalamapu'ta,0.8738836050033569
U00495,come despacio.,weranker' uti'la,0.8376891613006592
U00496,¡comé despacio!,¡weranker' uti'la!,0.864325225353241
U00497,síguele.,tupiter',0.8729081749916077
U00498,olvídenlo.,pinaner'ku',0.8450378775596619
U00499,perdónenos.,taitula'u'kudek,0.8684498071670532
U00500,dios existe.,yus nampipalli,0.8621967434883118
U00501,tosió.,chinku'lli,0.8543456196784973
U00502,descolgó.,u'nu'wañi,0.8695123195648193
U00503,está arruinado.,sapusu' ñapalli,0.8725262880325317
U00504,él miente.,nana tumu'palli,0.8455185890197754
U00505,es inteligente.,ñinchidinusu'nuka'a,0.8669661283493042
U00506,aquí está.,asek' ñapalli,0.8626619577407837
U00507,aquí vamos.,asek' pa'apilallidek,0.869248628616333
U00508,"hey, cálmate.",lauk'la tuna'ker',0.8525223731994629
U00509,mantente quieto.,yalenmekta,0.8607189059257507
U00510,¡qué aburrimiento!,¡musu' kankanchi'nek!,0.8689440488815308
U00511,¡qué bonito!,¡embu'ni mushipa'!,0.8710867762565613
U00512,¡encantador!,¡mupencha!,0.8941951990127563
U00513,lo admito.,yan'katektulek,0.8688768148422241
U00514,estoy aburrida.,muin'su' ñapalek,0.8582030534744263
U00515,soy feliz,musu' nampipalek,0.8283613920211792
U00516,¡estoy feliz!,¡musu' nampipalek!,0.8730132579803467
U00517,puedo saltar.,innitulek indek'ak,0.8441460132598877
U00518,sé leer.,ñinchitapalek lun'ak,0.8479398488998413
U00519,puedo cantar.,ñinchitapalek tuluner'ak,0.8554619550704956
U00520,sé nadar.,ñinchitapalek idun'ak,0.8171752095222473
U00521,lo dudo.,latek'iñen,0.8712713718414307
U00522,como aquí.,mapu'sina asek',0.8428610563278198
U00523,lo encontré.,kananek,0.8504189252853394
U00524,me perdí.,awer'lek,0.8254736661911011
U00525,te detesto.,luyullien,0.8091593980789185
U00526,te oigo.,lauk'apallien,0.8412739038467407
U00527,le ayudo.,katu'palek,0.8605455160140991
U00528,la conozco.,luwer'chapalek,0.8480149507522583
U00529,lo conozco.,luwer'chapalek,0.8590347766876221
U00530,ahora sé.,ipa'la ñinchitulek,0.8571232557296753
U00531,me agradas.,tanteñek,0.8343677520751953
U00532,me gustó.,tantenwinek,0.857541561126709
U00533,lo amo.,tanteñek,0.8426058888435364
U00534,te quiero.,luantullien,0.8487061262130737
U00535,te amo.,luantullien,0.8367009162902832
U00536,¡te amo!,¡luantullien!,0.8832330107688904
U00537,me encantó.,luwantullien,0.8506824970245361
U00538,lo extraño.,lu'wanek,0.8685973286628723
U00539,necesito hielo.,luwantulek sanek,0.8208463191986084
U00540,prometí.,tuwinek,0.839988648891449
U00541,me acuerdo.,lli'inutapalek,0.8576891422271729
U00542,yo recuerdo.,kua lli'inutapalek,0.8628036975860596
U00543,grité.,lamapu'lek,0.8645458221435547
U00544,yo grité.,kua lamapu'lek,0.8497287631034851
U00545,sobreviví.,chiminllinkekla nampilek,0.8448776006698608
U00546,viví,nampilek,0.8228120803833008
U00547,eso creo.,nanalatekapalek,0.8340505361557007
U00548,vomité.,enmu'lek,0.8726022243499756
U00549,¡quiero uno!,ala'sa' luantulek,0.8379950523376465
U00550,¡quiero una!,ala'sa' luantulek,0.8463600873947144
U00551,llegué tarde.,etu'kerlek er'wa,0.8659913539886475
U00552,lo haré.,nu'techek,0.859207272529602
U00553,soy francés.,frances nuka'ka,0.8674154281616211
U00554,soy coreano.,koreano nuka'ka,0.9048848152160645
U00555,soy gemelo.,insilanpi nuka'ka,0.8309512734413147
U00556,estoy comprando.,mapa'tapalek,0.8716728091239929
U00557,soy torpe.,ma'kimpu nuka'ka,0.8686702251434326
U00558,ahí voy.,nanek pa'echek,0.8640223145484924
U00559,estoy comiendo.,werampalek,0.8557112812995911
U00560,soy codicioso.,iñer' luantulek wapu',0.8332186341285706
U00561,me mudaré.,yunsue'chek,0.8477818965911865
U00562,estoy asustado.,imanantusu' ñapalek,0.8740804195404053
U00563,susto.,imanan,0.855297327041626
U00564,estoy soltero.,ku'aper'wi'nek,0.868057370185852
U00565,estoy flacucho.,sha'mu'su' ñapalek,0.8639659285545349
U00566,¡tengo sueño!,¡yawichi'lek!,0.8670750856399536
U00567,tengo sueño.,yawichi'lek,0.8603644371032715
U00568,he comido.,weranek',0.8505542278289795
U00569,¿está muerto?,¿chimiñi?,0.8525698184967041
U00570,¿es alto? (estatura - masculino),¿shipen a'cha?,0.8543498516082764
U00571,¿es alto? (estatura - femenino),¿shilun a'cha?,0.8559694290161133
U00572,¿es alto? (muy arriba),¿musenkek a'cha?,0.874081015586853
U00573,¿es gratis?,¿pa'chi'ñin'cha?,0.8724848031997681
U00574,¿está bueno?,¿mupallin'cha?,0.8827726244926453
U00575,¿es acá?,¿asek a'cha?,0.9003023505210876
U00576,¿aquí?,¿asek?,0.8839544057846069
U00577,¿está aquí?,¿asek a'cha?,0.8828815221786499
U00578,¿es seguro?,¿tekinchi'cha?,0.8774998188018799
U00579,¿es verdad?,¿tekinchi'cha?,0.8783909678459167
U00580,¿es ese?,¿nana'cha?,0.8881241679191589
U00581,¿es así?,¿nu'su' nuka'a?,0.8701046705245972
U00582,¿es este?,¿asu' a'cha?,0.8764864802360535
U00583,eso pasa.,nana nakulli,0.8276575803756714
U00584,es mío.,kuakin nuka'a,0.845455527305603
U00585,está vivo.,nanpipalli,0.8698818683624268
U00586,está vacío.,inantek' nuka'a,0.8642045855522156
U00587,está listo.,insek'diperpi ñapalli,0.8346703052520752
U00588,está ahí.,nanek ñapalli,0.8675493001937866
U00589,es blanco.,dadapu nuka'a,0.8474324941635132
U00590,hace viento.,tanluwatapalli,0.8684225678443909
U00591,jesús lloró.,kishu wellek'lli,0.8237342834472656
U00592,¡continúa!,¡tupiter'!,0.8841758966445923
U00593,¡quédate tranquilo!,¡musu' llia'ker'!,0.8763763904571533
U00594,¡guarden silencio!,¡ta'tu'la'ku!,0.8409134149551392
U00595,mantente quieto.,yalenmek'ta,0.8541469573974609
U00596,manténgase quieto.,yalenmek'ta,0.8470177054405212
U00597,¡déjale irse!,¡ta'ituler' pa'i!,0.864795446395874
U00598,déjalo entrar.,ta'ituler' da'encha'i,0.8403319120407104
U00599,¡déjame salir!,¡ta'itula'u yunsue'chek!,0.8781412243843079
U00600,déjame ver.,ta'itula'u lli'echek,0.8411031365394592
U00601,a ver.,enta'i'na,0.875869631767273
U00602,charlemos.,lun'awa',0.8493803143501282
U00603,besémonos.,inmusha'wa',0.8435322046279907
U00604,juguemos.,indekllitawa',0.8713498711585999
U00605,renunciemos.,yunsu'wa',0.8584717512130737
U00606,cantemos.,tuluner'awa',0.8744077682495117
U00607,nademos.,idunwa',0.8511261343955994
U00608,conversemos.,lun'awa',0.8605725765228271
U00609,votemos.,dek'awa',0.8498196601867676
U00610,caminemos.,dek'kuntawa',0.8733309507369995
U00611,trabajemos.,saka'tawa',0.8588051199913025
U00612,levántalo.,usanker',0.8414322137832642
U00613,mira allí.,lli'ker' nanek,0.8478857278823853
U00614,mamá lloró.,awa wellek'lli,0.8214426636695862
U00615,sin comentarios.,ma'nen' ñi'ñi lun'ak',0.8142563104629517
U00616,reemplázalo.,a'pawilek'ker',0.8571194410324097
U00617,di papa.,tuker' tata,0.8568171262741089
U00618,sonría.,yamerladaker',0.8494661450386047
U00619,es vieja.,napi'da' nuka'a,0.8447911739349365
U00620,es guapa.,mulunsha nuka'a,0.8413092494010925
U00621,canta.,tuluner'ker',0.8520911931991577
U00622,huele esto.,lanerker' asu',0.85942143201828
U00623,huelan esto.,lanerku' asu',0.8533737063407898
U00624,empieza aquí.,tenmian'suer' asu',0.8751949071884155
U00625,mantente alerta.,ñapaker' insek'dipersu',0.8424971103668213
U00626,mantente despierto.,ñapaker' nanpiladasu',0.8403946757316589
U00627,mantente cerca.,ñapaker' kawik,0.8650808930397034
U00628,quédate ahí.,nanek llia'ker',0.8547811508178711
U00629,¡más rápido!,¡a'pinta' wiuksu'!,0.8644035458564758
U00630,detente ahí.,llia'ker' nanek,0.8438521027565002
U00631,estudia mucho.,ninchiter' wapu',0.8013809323310852
U00632,¡háblame!,¡luntuu!,0.8860976099967957
U00633,¡habla conmigo!,¡lunker' kualek!,0.8739445209503174
U00634,buen chico.,wila mukankan,0.8418327569961548
U00635,eso duele.,nana ikerlli,0.8459689617156982
U00636,eso funciona.,nana saka'tapalli,0.8527076840400696
U00637,engañaron.,tumu'llina',0.8333069086074829
U00638,hicieron trampas.,allisek nu'tapallina',0.8401468992233276
U00639,se quedaron.,llia'llina',0.8708500862121582
U00640,se mantuvieron.,llia'llina',0.8677003383636475
U00641,lo intentaron.,indek'llina',0.8472681045532227
U00642,ellos votaron.,nawa dekllina',0.823877215385437
U00643,votaron.,dekllina',0.8423826098442078
U00644,hemos llegado.,ektu'lekwa',0.8846712112426758
U00645,éste es.,asu' nuka'a,0.8581305742263794
U00646,esto funciona.,asu' saka'tapalli,0.8633412718772888
U00647,esto trabaja.,asu' saka'tapalli,0.8560543060302734
U00648,tomás eructó.,chuma ek'lli,0.8282188177108765
U00649,tom llamó.,tom peklu'tulli,0.8798721432685852
U00650,tomás bailó.,chuma lansa'lli,0.8201757073402405
U00651,tom baila.,tom lansa'palli,0.8948154449462891
U00652,tom bebe.,tom uwapalli,0.8761816620826721
U00653,tom toma.,tom uwapalli,0.886101484298706
U00654,tomás conduce.,chuma ekpa'palli,0.8193184733390808
U00655,tom fracasó.,tom aper'lli,0.886822521686554
U00656,tom peleó.,tom idenmalli,0.863176703453064
U00657,tom luchó.,tom idenmalli,0.8662142753601074
U00658,tom ayudó.,tom katu'pa'tulli,0.8656996488571167
U00659,tom saltó.,tom indek'lli,0.866633951663971
U00660,tom miró.,tom lli'tulli,0.8852612972259521
U00661,tom asintió.,tom tulli ajá,0.8742982149124146
U00662,tom obedeció.,tom latek'tulli,0.880046010017395
U00663,tomás llamó.,chuma peklu'tulli,0.8268667459487915
U00664,tomás llamó soplando hoja.,chuma peklu'tulli penmek'tan,0.7985556125640869
U00665,tom rezó.,tom malla'lli,0.8833062648773193
U00666,tom sonrió.,tom yamerladalli,0.8713335990905762
U00667,tom ronca.,tom tukulu'palli,0.8780671954154968
U00668,tom charló.,tom lunñi,0.8769063949584961
U00669,tomás esperó.,chuma wa'tentulli,0.8306330442428589
U00670,tom caminó.,tom dek'kuntulli,0.8711544275283813
U00671,tom trabajó.,tom saka'tulli,0.8807286620140076
U00672,tom bostezó.,tom lauki'lli,0.8620007038116455
U00673,tom gritó.,tom lamapu'lli,0.8581274151802063
U00674,tom llorará.,tom wellek'echu,0.8808779120445251
U00675,tom morirá.,tom chiminchu,0.8592336177825928
U00676,tom pagará.,tom panwilek'techu,0.8813928365707397
U00677,enciéndelo. (fuego),a'tender',0.8560133576393127
U00678,¿fue divertido?,¿mulli'ncha'?,0.8468259572982788
U00679,¿era divertido?,¿muwiñin?,0.8668696880340576
U00680,mira esto.,lli'ker' asu',0.8543184399604797
U00681,miren esto.,lli'ku' asu',0.8514553308486938
U00682,somos hombres.,enmu'pinen nuka'kudek,0.8640061020851135
U00683,podemos ganar.,yennitulekwa' kana'tak,0.856676459312439
U00684,nos divertimos.,sakeklekwa',0.8092197179794312
U00685,nos reímos.,yamerlek'wa',0.8556524515151978
U00686,nos gusta.,iya'tulek'wa',0.8372888565063477
U00687,lo hicimos.,nu'tulek'wa',0.8913290500640869
U00688,debemos irnos.,pa'a'kawa'su' ñapalli,0.8427258729934692
U00689,lo queremos.,tantenlek'wa',0.8563960790634155
U00690,fracasaremos.,teka'per'aterwa',0.8539395928382874
U00691,ayudaremos.,katu'pa'taterwa',0.8491259217262268
U00692,nosotros ayudaremos.,kuda katu'pa'techidek,0.8767209053039551
U00693,cantaremos.,tuluner'aterwa',0.8761935830116272
U00694,esperaremos.,wa'tentaterwa',0.8621448278427124
U00695,trabajaremos.,saka'taterwa',0.8593859672546387
U00696,estamos ocupados.,a'ñapallidek dudimpu' nu'ta'kawa'su',0.8498374819755554
U00697,terminamos.,a'ta'wantullidek,0.8856403827667236
U00698,estamos acá.,asek ñapallidek,0.8710850477218628
U00699,estamos perdidos.,wer'su' ñapallidek,0.8943244218826294
U00700,somos pobres.,kulliker'wi'ñidek,0.8460464477539062
U00701,estamos hartos.,perlli'llidek,0.887694239616394
U00702,somos débiles.,saputek nuka'kudek,0.8527154326438904
U00703,¿qué pasa?,¿mapu'la?,0.8693228960037231
U00704,¿dónde estoy?,¿enñupa'cha ñapalek?,0.8606690168380737
U00705,¿quién gritó?,¿den lamapu'lli?,0.8153674602508545
U00706,¿llamaste?,¿peklu'tula?,0.8554564714431763
U00707,tú decides.,kenma techu,0.8479090929031372
U00708,puedes irte.,yennitula pa'a'masu',0.8593913316726685
U00709,pueden irse.,yennitulama' pa'a'mama'su',0.8409879803657532
U00710,fallaste.,aper'la,0.8457756042480469
U00711,ya verás.,ipa' lli'echu,0.8687402606010437
U00712,eres mala.,mukankaninpu' nuka'ma,0.8515404462814331
U00713,estás vieja.,tasellun ñapala,0.8764350414276123
U00714,estás triste.,we'inutusu' ñapala,0.8661150932312012
U00715,¿hemos terminado?,¿a'ta'wantulekwa'?,0.8498841524124146
U00716,¿estás loco?,¿wa'danpindek ñapala?,0.8511778712272644
U00717,¿estás enfadado?,¿yusu' ñapala?,0.8791502714157104
U00718,¿eres nuevo?,¿naektu'kellia?,0.8567898273468018
U00719,como quieras.,kenma luwanta'masu'pu'su',0.8644320368766785
U00720,sé discreto.,luntek yañita,0.843618631362915
U00721,estate preparado.,insek'dipersu' ñapaker',0.8548792600631714
U00722,sé puntual.,yatek'da'ta,0.8472210764884949
U00723,sé razonable.,inlli'inuter' musu',0.8331100940704346
U00724,sé específico.,cheksu' ñiker',0.8694424033164978
U00725,especifica más.,wintu'u a'pinta,0.8504062294960022
U00726,sé tolerante.,yan'katek'ter',0.8386617302894592
U00727,estate vigilante.,ñaper' lu'uk'tan,0.866593062877655
U00728,estate atento.,ñaper' lu'uk'tan,0.8537096977233887
U00729,¿puedo comenzar?,¿yennitulek tenmiansu'ak?,0.847183346748352
U00730,¿podemos hablar?,¿yennitulekwa' lun'ak?,0.8549280762672424
U00731,¿podemos conversar?,¿yennitulekwa' lun'ak?,0.8825423121452332
U00732,¿puedes ver?,¿yennitulan'cha lli'ta'mak?,0.8665395379066467
U00733,acercate.,kawiter',0.8640868663787842
U00734,cocíname (sin sopa).,akusuitu'u,0.8513680696487427
U00735,cocíname (con sopa).,kaluitu'u,0.8521686792373657
U00736,cuenta conmigo.,kua katu'pekchen,0.8740820288658142
U00737,¿ganaste?,¿kana'tula?,0.8669651746749878
U00738,hazlo ahorita.,nu'ter' ipia'la,0.8459184169769287
U00739,¿juegas boliche?,¿indekllitapala bulichi?,0.8558189868927002
U00740,no discutan.,yainyututama',0.8209115266799927
U00741,no copien.,nana pu'su' yanu'tutama',0.8579387068748474
U00742,¡no dispares!,¡yailantuta!,0.8886067867279053
U00743,no chilles.,yalamapu'ta,0.8805662393569946
U00744,no sonrías.,yayamerladata,0.8644444346427917
U00745,no sonrían.,yayamerladatama',0.8583247661590576
U00746,no fumes.,yau'wa'tuta,0.870404839515686
U00747,termine esto.,a'ta'wanter asu',0.8600962162017822
U00748,termina esto.,a'ta'wanter asu',0.8479901552200317
U00749,terminen esto.,a'ta'wantuku' asu',0.8395287990570068
U00750,vístete.,ishinwer',0.855035662651062
U00751,¡ponte serio!,¡ñiker' musu!,0.8671698570251465
U00752,¿ha venido?,¿ukllin'cha?,0.8836878538131714
U00753,tome asiento.,du'ker',0.8245888352394104
U00754,él envejeció.,nana taserpitulli,0.8366492986679077
U00755,¡ha venido!,¡wek'lli!,0.8938860893249512
U00756,tiene vino.,vinu' a'ñapalli,0.8768160343170166
U00757,es feliz.,musu' nuka'a,0.8607913255691528
U00758,le gustó.,iyatulli,0.8571511507034302
U00759,está fingiendo.,intek apalli,0.8379274606704712
U00760,está fingiendo comer.,intek weranpalli,0.8220816254615784
U00761,¡aquí estamos!,¡asek ñapallidek!,0.8787040710449219
U00762,aquí estamos.,asek ñapallidek,0.8724378347396851
U00763,¡qué curioso!,¡empu'ni ñinchidinusu'ta'!,0.8610360622406006
U00764,qué raro.,empu'ni lli'inek,0.8467226028442383
U00765,soy cocinero.,kalu'tutek' nuka'ka,0.8293408155441284
U00766,estoy jodiendo.,a'perchapalek,0.8402023911476135
U00767,estoy leseando.,si'lentapalek,0.8714998960494995
U00768,lo compré.,mapa'lek,0.8757693767547607
U00769,puedo hacerlo.,yennitulek nu'tak,0.8567827939987183
U00770,puedo compartir.,yennitulek a'nañiak,0.8663815259933472
U00771,confesé.,lunnek,0.8462504148483276
U00772,no como.,ka'api'nek,0.8748403191566467
U00773,como pan.,ka'apalek tanta',0.8542802929878235
U00774,como fruta.,ka'apalek wayupi,0.8494564294815063
U00775,tenía frío.,sanek'wantuwinek,0.8513407707214355
U00776,te encontré.,kaper'llien,0.8632628917694092
U00777,me enfadé.,yulek,0.8248590230941772
U00778,traigo noticias.,kera'pilellek la'la'lusa',0.8220948576927185
U00779,tengo tiempo.,manennu'tapi'nek,0.8679945468902588
U00780,tengo vino.,vinu' a'ñapalek,0.8696509599685669
U00781,te oí.,lauk'llien,0.8493826389312744
U00782,los conozco.,luwer'chapadeklek,0.8513443470001221
U00783,me gustan.,iyatudeklek,0.8539984822273254
U00784,vivo aquí.,asek nanpipalek,0.8561631441116333
U00785,la amaba.,tantenwinek,0.8485251665115356
U00786,lo extrañaba.,lu'wanwinek,0.8543121814727783
U00787,debo esconderme.,insek'kita'kasu'ñapalli,0.8494436144828796
U00788,necesito ayuda.,luwantulek katu'pa',0.8469841480255127
U00789,¡necesito ayuda!,¡luwantulek katu'pa'!,0.8698806166648865
U00790,los necesito.,luwantudek'lek,0.853263258934021
U00791,necesito esto.,luwantulek asu',0.8385854363441467
U00792,necesito tiempo.,insek'dipersu' ñapi'nek,0.8516192436218262
U00793,leo labios.,ñinchitapalek ma'tapallinpa',0.8299660682678223
U00794,vendo autos.,uku'latapalek wa'nateka'asu',0.8140205144882202
U00795,huelo gas.,lanerapalek gas,0.8912509083747864
U00796,quiero más.,a'pinta' luwantulek,0.8572489023208618
U00797,quiero eso.,nana luwantulek,0.8533266186714172
U00798,quiero este.,asu' luwantulek,0.8704347610473633
U00799,estaba despierto.,ñapawinek nanpiladasu',0.832495927810669
U00800,estaba mareado.,ñapawinek lupersu',0.8277186155319214
U00801,me despidieron.,usu'lliner'ku,0.8626339435577393
U00802,estaba desnudo.,inanpilatek ñapawinek,0.8302079439163208
U00803,estaba cansado.,saka'tusu' ñapawinek,0.8258799314498901
U00804,estaba equivocado.,pektunsu' ñapawinek,0.8496865630149841
U00805,esperaré.,wa'tentechek,0.8809864521026611
U00806,trabajo aquí.,saka'tapallek asek,0.8550267219543457
U00807,lo probaré.,lata'echek,0.8700745701789856
U00808,soy finlandés.,finlandis nuka'ka,0.9171484708786011
U00809,soy turco.,turku nuka'ka,0.8765601515769958
U00810,soy turca.,turka nuka'ka,0.8881977200508118
U00811,soy panadero.,tanta' nu'tutek nuka'ka,0.8129310607910156
U00812,soy mujer.,ku'aper nuka'ka,0.8379495739936829
U00813,tengo curiosidad.,ñinchidinupalek,0.8608430027961731
U00814,estoy bailando.,lansa'palek,0.8657830953598022
U00815,estoy comprometida.,ñapalek ala'sa' enmu'pinenlek,0.8749197125434875
U00816,estoy emocionado.,ñapalek sakek'su',0.8521926403045654
U00817,estoy ayunando.,weranpi'nek,0.8709820508956909
U00818,estoy saludable.,ñapalek mudinusu',0.8532410860061646
U00819,me voy.,pa'echek,0.8543463945388794
U00820,estoy casado.,ñapalek sadasu',0.8653590679168701
U00821,soy casado.,sadasu' nuka'ka,0.8544788360595703
U00822,soy casada.,sudasu' nuka'ka,0.8464852571487427
U00823,estoy nervioso.,amercha tekuasu' ñapalek,0.8690288066864014
U00824,soy neutral.,ñidenkinpu' nuka'ka,0.8487781286239624
U00825,soy paciente.,wa'tentutek nuka'ka,0.8471758961677551
U00826,estoy leyendo.,lunpalek,0.8631353378295898
U00827,estoy descansando.,neriapalek,0.8583510518074036
U00828,soy egoísta.,kuakeksa' lli'inupalek,0.831612229347229
U00829,estoy atrapado.,ñapalek pilli'pi,0.8814913034439087
U00830,estoy esperando.,wa'tentapalek,0.8834245204925537
U00831,ignoralos.,luwerchinpu'deker,0.850217878818512
U00832,¿para llevar?,¿ekpa'ak?,0.8893886208534241
U00833,¿está ventoso?,¿nakusu' tanluwatulli?,0.8571884632110596
U00834,¿es suyo?,¿kenmakin'cha?,0.8549473285675049
U00835,¿es todo?,¿iñer'a'cha?,0.8745458126068115
